AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,solid_blockage_e,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit,CL2_fit,CDsep_fit,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CYaw_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr,CLw_tailoff,CL_alpha_per_deg_tailoff,CL_alpha_per_rad_tailoff,delta_alpha_sc_rad,delta_alpha_sc_deg,AoA_streamline_curvature_corr,delta_CL_sc,delta_CMpitch_sc,CL_solid_blockage_corr_wake_corr_sc_corr,CMpitch_solid_blockage_corr_wake_corr_sc_corr,streamline_curvature_data_found
2.493,9.995,39.99212681021434,39.705081386048946,-10,10,0.4594420086055152,0.45287034330158854,0.08248759008027329,0.08130772227632484,0.2745349227558313,0.2706080906577683,-0.0737879721311071,-0.0727325400042694,0.0821778474703603,0.08100241009446281,-0.064918664617567,-0.06399009533601743,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0887375900802733,0.4684467243677891,-0.0927213054644404,0.0991903474703603,-0.0850686646175669,0.007229438,39.5,2.5,10.0,0.20509154784209865,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.0817029599295366,0.009901704544745807,0.20509154784209865,0.0,0.0018834822064705996,1.0037669644129412,39.77979490569076,0.4511707989577564,0.08100258840843413,0.26959254513425335,-0.0724595873174681,0.08069842201056848,-0.06374995153724988,,,,,,,,,,,False
5.0,9.995,39.98669799950777,39.69969154089375,-10,10,0.7194779456897221,0.7091868356822146,0.0893608942017238,0.08808271354572386,0.2600581193438924,0.25633835735459626,-0.0683963195602702,-0.06741800736471205,0.0081983154575438,0.008081050200484457,-0.062428981585809507,-0.0615360236834789,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0953608942017238,0.7225279456897221,-0.0874963195602702,0.0274483154575438,-0.0826289815858094,0.007229438,39.5,5.0,10.0,0.5029459679049525,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.09608320375645261,0.024281948371661807,0.5029459679049525,0.0,0.0018834822064705996,1.0037669644129412,39.77439491840041,0.7065253797199698,0.0877521543033044,0.2553763636807047,-0.06716499920291943,0.008050723411893421,-0.06130508959265121,,,,,,,,,,,False
7.0,9.995,39.98513383918728,39.698138607409604,-10,10,0.9021147061834276,0.889211236749317,0.1027801085987753,0.10130998514258015,0.2576151757284711,0.25393035657743573,-0.0676520084450413,-0.06668434256270583,-0.0615132357181589,-0.060633376259664376,-0.0645457462003315,-0.06362251098701653,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1069801085987753,0.9052647061834276,-0.0855520084450413,-0.0396632357181589,-0.0844457462003314,0.007229438,39.5,7.0,10.0,0.7906966235612499,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.1099756435222258,0.038174388137435,0.7906966235612499,0.0,0.0018834822064705996,1.0037669644129412,39.77283906274302,0.8858741802380169,0.1009297862296473,0.2529773997154293,-0.06643408771846417,-0.060405829649042245,-0.06338374666895569,,,,,,,,,,,False
8.0,9.995,39.98485741460421,39.697864166877345,-10,10,0.981633939945434,0.9675930608280107,0.11242211799272099,0.11081407928844773,0.2540489705859479,0.25041516093374555,-0.0662777642096883,-0.06532975493905015,-0.10390669268014499,-0.10242045503895843,-0.0647463817601717,-0.06382027674017243,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.115022117992721,0.985383939945434,-0.0838777642096883,-0.080056692680145,-0.0844463817601716,0.007229438,39.5,8.0,10.0,0.9362363313625184,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.11700221873382985,0.045200963349039044,0.9362363313625184,0.0,0.0018834822064705996,1.0037669644129412,39.772564105792775,0.9639618508404617,0.11039821314826592,0.2494753959951275,-0.06508458362868978,-0.10203608872389978,-0.06358077024132597,,,,,,,,,,,False
10.0,9.995,39.973547800393625,39.68663572796969,-10,10,1.1394507063689399,1.123152482583729,0.12953266176884778,0.12767988104107916,0.2409282308573467,0.2374820947491853,-0.0607448068094039,-0.059875938634909566,-0.22187173195109788,-0.21869817199037372,-0.0624896679766018,-0.061595842041654844,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1370326617688478,1.1266007063689398,-0.0777448068094039,-0.2014217319510979,-0.0826896679766017,0.007229438,39.5,10.0,10.0,1.2614714991339935,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.13270438965563386,0.06090313427084307,1.2614714991339935,0.0,0.0018834822064705996,1.0037669644129412,39.76131453819928,1.1189374848978129,0.1272007204538291,0.2365908653788761,-0.05965123455714479,-0.21787743544467075,-0.06136468346283893,,,,,,,,,,,False
12.0,9.995,39.98676499013758,39.69975805069508,-10,10,1.2234250696134523,1.2059257118461133,0.1598977123160837,0.15761060267324936,0.2274424997231027,0.22418925784257626,-0.0509041689669142,-0.05017605713830621,-0.3131559227304468,-0.3086766720881882,-0.0579095269033706,-0.05708121338046755,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1669977123160837,1.2373750696134522,-0.0673041689669141,-0.2908059227304468,-0.0785095269033705,0.007229438,39.5,12.0,10.0,1.454256822491555,True,0.0718012553847908,0.04827943739724074,0.903145255963824,0.14201195660578209,0.07021070122099128,1.454256822491555,0.015598646067467276,0.003929391581986235,1.0078587831639725,39.85544865972256,1.1965225009602527,0.1563816333261116,0.22244114114755106,-0.0497848091185835,-0.30626976441993103,-0.05663612237547052,,,,,,,,,,,False
0.001,9.995,39.99938390620195,39.712286393879154,-10,20,0.1743235499242745,0.17183009916609993,0.0905819029887065,0.08928625753642996,0.2998067087166485,0.29551839961853704,-0.0814469704736453,-0.08028198725498807,0.20303118208348808,0.20012710942595519,-0.0719761666050397,-0.07094664978261497,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0965819029887065,0.1875735499242744,-0.1004469704736453,0.2205811820834881,-0.0919761666050396,0.007229438,39.5,0.0,10.0,0.029525582979431735,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.08301008036298385,0.0013766920300798556,0.029525582979431735,0.006276177173446111,0.002964577337713675,1.0059291546754272,39.82984254353174,0.1708172969910019,0.0887599858513287,0.293776552995811,-0.07980878860290298,0.1989475188146109,-0.07052847554210376,,,,,,,,,,,False
0.006,9.995,40.030491122442896,39.74317033657122,-10,20,0.17372354754503969,0.17123867896860737,0.0901137824319921,0.08882483277932246,0.2980812214830077,0.2938175930287496,-0.081231924268586,-0.08007001698042285,0.2029783389600138,0.20007502214829948,-0.07127356916579661,-0.07025410200171313,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0961137824319921,0.1869735475450396,-0.100231924268586,0.2205283389600138,-0.0912735691657965,0.007229438,39.5,0.0,10.0,0.029322685174913776,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.08300061982868737,0.0013672314957833725,0.029322685174913776,0.00582421295063509,0.0029052979722580265,1.005810595944516,39.85846884309989,0.1702494283307923,0.08831168923599443,0.29212020057597166,-0.07960745025283049,0.1989191831494051,-0.06984824208949633,,,,,,,,,,,False
2.493,9.995,39.99340763563703,39.70635301828522,-10,20,0.4531440033809528,0.44666242209555945,0.0918857566288752,0.09057146140237689,0.2958353590969629,0.2916038545139298,-0.0784031388691913,-0.07728169333792731,0.1062201209119304,0.10470079296607167,-0.0748185277838546,-0.07374835502229027,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0981357566288752,0.4621487191432267,-0.0973364722025246,0.1232326209119304,-0.0949685277838545,0.007229438,39.5,2.5,10.0,0.19950731931227172,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.09093583416881303,0.009302445835909032,0.19950731931227172,0.0,0.0021413975780080617,1.004282795156016,39.79128926249889,0.44475761633073696,0.09018521659360554,0.2903603008240611,-0.07695212315762269,0.10425429318422838,-0.07343385287291854,,,,,,,,,,,False
5.0,9.995,39.98499929865677,39.698005032550256,-10,20,0.715532558487893,0.7052978816399555,0.0981801380033048,0.0967758105923017,0.2826769134856551,0.2786336217757545,-0.07332082574687851,-0.0722720754854941,0.025137341770240202,0.024777787803362365,-0.0730099427747135,-0.0719656392526422,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1041801380033048,0.718582558487893,-0.0924208257468785,0.0443873417702402,-0.0932099427747134,0.007229438,39.5,5.0,10.0,0.49744510184580876,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.1048278061227392,0.023194417789835206,0.49744510184580876,0.0,0.0021413975780080617,1.004282795156016,39.78292341950681,0.7022901169290539,0.09636310714380754,0.2774453800460343,-0.07196386897603536,0.024672122158095038,-0.07165873955001119,,,,,,,,,,,False
7.0,9.995,39.97867440330291,39.69172553443867,-10,20,0.8982067423140678,0.8853591707519155,0.1120094227456893,0.1104072870606986,0.2827632941265808,0.2787187668643139,-0.0729422509379134,-0.07189891565141247,-0.0433917435899117,-0.04277108633505553,-0.0765354601934105,-0.07544072915259932,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1162094227456893,0.9013567423140678,-0.0908422509379134,-0.0215417435899117,-0.0964354601934104,0.007229438,39.5,7.0,10.0,0.7838608612345195,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.11818253966057964,0.03654915132767564,0.7838608612345195,0.0,0.0021413975780080617,1.004282795156016,39.77663048886001,0.8815835290839313,0.10993645175764138,0.2775301620307204,-0.07159230049365023,-0.04258868770963164,-0.07511900982121231,,,,,,,,,,,False
8.0,9.995,39.98887741978713,39.70185531827867,-10,20,0.9771750031891836,0.9631979028282183,0.1210441112187191,0.11931274714873548,0.2778381007232511,0.27386402135646953,-0.07128647740523719,-0.07026682560712444,-0.0861222914596652,-0.084890434415513,-0.0761418714228207,-0.07505277011028698,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1236441112187191,0.9809250031891836,-0.0888864774052372,-0.0622722914596652,-0.0958418714228206,0.007229438,39.5,8.0,10.0,0.9277502000126778,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.12489168088388236,0.04325829255097837,0.9277502000126778,0.0,0.0021413975780080617,1.004282795156016,39.7867819414187,0.9590903154709375,0.11880393423467954,0.27269611973580066,-0.06996717054802122,-0.08452841652268395,-0.07473270524227937,,,,,,,,,,,False
10.0,9.995,39.97719160607358,39.69025338005816,-10,20,1.1355219216893442,1.1192798935882065,0.1366555085582139,0.13470084562500018,0.2614654634551262,0.2577255714074261,-0.06507036813700409,-0.06413962895210111,-0.20395252820629758,-0.2010352770012336,-0.0724015200902856,-0.07136591919046147,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1441555085582139,1.1226719216893442,-0.0820703681370041,-0.1835025282062976,-0.0926015200902855,0.007229438,39.5,10.0,10.0,1.2527874801908268,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.14004722356738547,0.05841383523448149,1.2527874801908268,0.0,0.0021413975780080617,1.004282795156016,39.77515518537981,1.1145066897360574,0.13412640968729758,0.2566264927075528,-0.06386610351334056,-0.20017795582169925,-0.07106157701265281,,,,,,,,,,,False
12.0,9.995,39.99795152831631,39.71086429695506,-10,20,1.219288356290694,1.2018481683313096,0.1663797456201889,0.163999919698552,0.2474163671490578,0.24387742746752533,-0.0546822544530088,-0.05390010247822524,-0.29416653394787196,-0.2899588995380602,-0.06754968420800041,-0.06658348192852606,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1734797456201889,1.233238356290694,-0.0710822544530087,-0.271816533947872,-0.0881496842080003,0.007229438,39.5,12.0,10.0,1.444439019721324,True,0.081633388332904,0.0466270905146528,0.9035735192483557,0.14898337724834654,0.06734998891544254,1.444439019721324,0.01501654245020545,0.004110958580535009,1.00822191716107,39.87377983127239,1.1920472545522995,0.16266252191813038,0.24188863911452177,-0.053460554229961606,-0.28759432283967834,-0.06604050238861145,,,,,,,,,,,False
-5.001,10.0,39.97996445282073,39.69300632456369,-5,0,-0.3638053494686926,-0.35860163072355034,0.1013719273537807,0.09992194592999885,0.1641267868623335,0.16177918631544,-0.0329283017011942,-0.032457309119423634,0.2089645450273345,0.20597560404112605,-0.017990665719569202,-0.017733334801870407,0.0041,0.06725,0.01985,-0.0201,0.0253499999999999,-0.0207999999999999,True,0.1054719273537807,-0.3439553494686926,-0.0530283017011942,0.2343145450273344,-0.0387906657195691,0.007229438,39.5,-5.0,10.0,0.12859512955758956,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.08183111339548338,0.007101540388141203,0.12859512955758956,0.018090832534515475,0.004333080602618181,1.0086661612052363,39.864628296513445,-0.35552063161815994,0.09906344613623598,0.16038922741507763,-0.03217844552318579,0.20420592259683784,-0.017580975236327127,,,,,,,,,,,False
-2.501,10.0,39.995747088289306,39.70867567940296,-5,0,-0.0730155052987347,-0.07197112221265874,0.0887474672439414,0.0874780607892105,0.1569380210682183,0.15469324560449607,-0.0291329829924077,-0.02871627705358382,0.1172069792244178,0.11553049987703513,-0.019337286268320004,-0.019060693856521788,0.0053,0.0661332293832293,0.0151831944444444,-0.0194258928571428,0.0205829729729729,-0.0202387499999999,True,0.0940474672439414,-0.0578323108542903,-0.0485588758495505,0.1377899521973907,-0.0395760362683199,0.007229438,39.5,-2.5,10.0,0.005179842432549459,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.07501562474480307,0.00028605173746089633,0.005179842432549459,0.012462436044407426,0.0035948633818141534,1.0071897267636283,39.85116728332735,-0.07145736329531609,0.08685360708582787,0.15358898278437283,-0.028511288678307857,0.114705796541696,-0.01892463093102521,,,,,,,,,,,False
0.002,10.0,40.003453735267215,39.716327011549495,-5,0,0.2126003846270809,0.20955943812004335,0.0841323219396226,0.08292892858273841,0.1523611790193807,0.15018186877984463,-0.0265091057631917,-0.02612993066096097,0.0231367448591716,0.022805806589294386,-0.0205458060073433,-0.020251927437359082,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0901323219396226,0.2258503846270808,-0.0455091057631917,0.0406867448591716,-0.0405458060073432,0.007229438,39.5,0.0,10.0,0.04391515810518828,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.07715474470714545,0.002425171699803269,0.04391515810518828,0.005774183875592967,0.0027176361046000828,1.0054352722092001,39.824115269627036,0.2084265829063141,0.08248062393964178,0.14937000215822585,-0.025988675137233633,0.022682520913737347,-0.020142447750873493,,,,,,,,,,,False
-0.006,10.0,40.00772078948108,39.720563438775386,-5,0,0.2087498267949585,0.20576395704806077,0.0839672791101084,0.08276624645646002,0.1521692126961633,0.1499926482621961,-0.0264126948296747,-0.02603489874889792,0.024746794422297002,0.024392826680465954,-0.0204542930536461,-0.020161723446472,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0899672791101084,0.2219998267949584,-0.0454126948296747,0.042296794422297,-0.040454293053646,0.007229438,39.5,-0.0,10.0,0.0423388060200762,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.07706769220339303,0.002338119196050856,0.0423388060200762,0.0056985542530669925,0.0027077165671528357,1.0054154331343057,39.82797024919334,0.204655658016515,0.08232044558779308,0.14918474823347946,-0.025894667906316213,0.02426144047184872,-0.020053127077649256,,,,,,,,,,,False
0.005,10.0,40.00987032248021,39.722697543397466,-5,0,0.2095551187392175,0.20655773043496,0.0776579884232376,0.07654720121063006,0.2029654179352405,0.2000622859404315,-0.05516414779765659,-0.054375103023098746,0.069756866926436,0.0687590940334381,-0.035376713136786,-0.03487069950735405,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0836579884232376,0.2228051187392174,-0.0741641477976566,0.087306866926436,-0.0553767131367859,0.007229438,39.5,0.0,10.0,0.0426660960024416,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.07708576647289607,0.0023561934655538944,0.0426660960024416,0.0,0.0019602974948302807,1.0039205949896606,39.800489674607824,0.20575106384493222,0.07624826265409808,0.19928098590555554,-0.054162752805822015,0.06849057024688916,-0.034734519524139446,,,,,,,,,,,False
2.5,10.0,39.98764852855353,39.70063524747132,-5,0,0.48889181616065797,0.48189891319258116,0.0859648531630958,0.08473524805013773,0.1486787177669241,0.1465520799047339,-0.024413208228994402,-0.024064011963805313,-0.06573322455735481,-0.06479300415293443,-0.020740512254592,-0.02044384868831764,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0922148531630958,0.4978965319229319,-0.0433465415623277,-0.0487207245573548,-0.0408905122545919,0.007229438,39.5,2.5,10.0,0.23222656253619087,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.08755405803040366,0.012824485023061482,0.23222656253619087,0.0,0.0019602974948302807,1.0039205949896606,39.778384172325474,0.48001696109994063,0.08440433284567732,0.14597975241880884,-0.023970035164039193,-0.06453996907355182,-0.020364009654098382,,,,,,,,,,,False
5.0,10.0,39.99140353675676,39.70436330392159,-5,0,0.7437405168573467,0.7331023652338357,0.09354664933331559,0.09220859739594871,0.1394136200809657,0.1374195062802672,-0.0211636748616304,-0.020860958555357287,-0.1261261768190108,-0.12432212101959852,-0.018269634869374503,-0.01800831369425844,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0995466493333156,0.7467905168573467,-0.0402636748616304,-0.1068761768190108,-0.0384696348693744,0.007229438,39.5,5.0,10.0,0.5374390779114442,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.10440912098932276,0.029679547981980574,0.5374390779114442,0.0,0.0019602974948302807,1.0039205949896606,39.782119529726444,0.7302393923310099,0.09184849664021323,0.13688284408756698,-0.020779490588667657,-0.12383660783538256,-0.01793798611576836,,,,,,,,,,,False
6.0,10.0,39.994009240857785,39.706950305455415,-5,0,0.8409262714906651,0.8288980156977549,0.0992851530190316,0.09786501993788263,0.1397972311662098,0.1377976303538496,-0.021340375295152304,-0.021035131540177474,-0.1643613035399337,-0.16201034856509386,-0.0193520707370164,-0.019075266854394556,0.0054,0.0591499999999999,0.0016499999999999,-0.0185,0.02015,-0.0199999999999999,True,0.1046851530190316,0.842576271490665,-0.0398403752951523,-0.1442113035399337,-0.0393520707370163,0.007229438,39.5,6.0,10.0,0.6870719204276755,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.11267244852106653,0.037942875513724356,0.6870719204276755,0.0,0.0019602974948302807,1.0039205949896606,39.78471159759199,0.8256609335784089,0.09748282924596297,0.1372594914792726,-0.02095298337852519,-0.1613776521506289,-0.019000772520849633,,,,,,,,,,,False
7.0,10.0,39.99143138460698,39.70439095189251,-5,0,0.9305159989500176,0.9172062893664106,0.1069120032245606,0.10538277888502617,0.1399828649217359,0.13798060888219232,-0.021692847619891598,-0.02138256224899202,-0.2099148599841587,-0.20691232609239835,-0.020321035179329098,-0.020030371636756673,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1111120032245606,0.9336659989500176,-0.0395928476198916,-0.1880648599841587,-0.040221035179329,0.007229438,39.5,7.0,10.0,0.8412673772532997,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.1211877419702221,0.04645816896287992,0.8412673772532997,0.0,0.0019602974948302807,1.0039205949896606,39.7821472318426,0.9136243383629926,0.104971229209728,0.13744175542450485,-0.021299057271767834,-0.2061042747056398,-0.019952147347831795,,,,,,,,,,,False
8.0,10.0,39.98809775972478,39.70108125426412,-5,0,1.0114648997570308,0.9969973311338487,0.1167182412531,0.11504875260815346,0.1399381553758851,0.13793653884288581,-0.021854567416522797,-0.021541968873652496,-0.2580706489907901,-0.2543793149417289,-0.0214434233534091,-0.021136705642338834,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1193182412531,1.0152148997570307,-0.0394545674165228,-0.2342206489907901,-0.041143423353409,0.007229438,39.5,8.0,10.0,0.9940036782880172,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.1296224549664681,0.05489288195912592,0.9940036782880172,0.0,0.0019602974948302807,1.0039205949896606,39.778831052569,0.9931037734554263,0.11459945456078462,0.13739785749121566,-0.021457841368295028,-0.25338589148512164,-0.02105416080497534,,,,,,,,,,,False
9.0,10.0,39.993084700921344,39.70603240144908,-5,0,1.1014162723366212,1.0856620771030077,0.12423266061379491,0.12245568887399225,0.1376689714935045,0.13569981241260745,-0.020859589073796602,-0.020561222282770016,-0.31220548599017683,-0.30773982999540944,-0.0217481927650023,-0.021437115760418707,0.0055999999999999,0.05665,-0.01195,-0.0176,0.02305,-0.0195999999999999,True,0.1298326606137948,1.0894662723366213,-0.0384595890737966,-0.2891554859901768,-0.0413481927650022,0.007229438,39.5,9.0,10.0,1.178662145659617,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.13982003840966062,0.06509046540231843,1.178662145659617,0.0,0.0019602974948302807,1.0039205949896606,39.78379189598093,1.0814222584149586,0.12197746463728382,0.13516986611277262,-0.02048092487133584,-0.3065380185756413,-0.02135339773624177,,,,,,,,,,,False
10.0,10.0,39.98661420666882,39.699608349481956,-5,0,1.1636492424131994,1.1470048929434642,0.1353196348274604,0.1333840796703803,0.1301257029916075,0.12826443965155176,-0.018645642872958695,-0.01837894343746402,-0.3750933071239495,-0.3697281301788913,-0.0198369332973118,-0.019553194144503547,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1428196348274604,1.1507992424131994,-0.0356456428729587,-0.3546433071239495,-0.0400369332973117,0.007229438,39.5,10.0,10.0,1.3156202244362478,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.14738341449754655,0.07265384149020437,1.3156202244362478,0.0,0.0019602974948302807,1.0039205949896606,39.77735526327976,1.1425255131410839,0.13286317696446304,0.12776353059364498,-0.018307168444585308,-0.3682842368451452,-0.01947683336918188,,,,,,,,,,,False
11.0,10.0,39.988043184246585,39.701027070504054,-5,0,1.2087896675461194,1.191499648416026,0.1501063676774312,0.14795930931122245,0.1260232699759994,0.12422068611279907,-0.0157299348304714,-0.01550494045681326,-0.4262812907768589,-0.4201839424372632,-0.0185264567575821,-0.01826146211016614,0.0066,0.05765,0.0022499999999999,-0.0169,0.0229499999999999,-0.0203999999999999,True,0.1567063676774312,1.2110396675461192,-0.0326299348304714,-0.403331290776859,-0.038926456757582,0.007229438,39.5,11.0,10.0,1.4196714121755136,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.1531295396790103,0.07839996667166813,1.4196714121755136,0.0,0.0019602974948302807,1.0039205949896606,39.778776762696545,1.1868465039591078,0.1473814861948781,0.12373556906069691,-0.015444389261655644,-0.4185430048295709,-0.018190145915229695,,,,,,,,,,,False
12.0,10.0,39.98826758263025,39.70124985825747,-5,0,1.2448708343234598,1.2270647253552702,0.16627707533508101,0.16389871796603125,0.123190109124203,0.12142804960253317,-0.011692611418339199,-0.011525365221145742,-0.4543572736090476,-0.4478583382164701,-0.0166464540861239,-0.0164083502064129,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.173377075335081,1.2588208343234597,-0.0280926114183391,-0.4320072736090476,-0.0372464540861238,0.007229438,39.5,12.0,10.0,1.5056878402112048,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.15787971287639835,0.08315013986905616,1.5056878402112048,0.00601900508963292,0.0027497467131082217,1.0054994934262165,39.81026855816643,1.2203533998551062,0.1630022879549647,0.12076390927733825,-0.011462328222437312,-0.44540881536439475,-0.016318606139225214,,,,,,,,,,,False
13.0,10.0,39.989192632407125,39.70216826844484,-5,0,1.271998715975847,1.2538045811952918,0.1819937125696035,0.17939055103011667,0.1177091348124442,0.11602547284267786,-0.006883150191569598,-0.006784696505471224,-0.4910559689958605,-0.4840321108956166,-0.014413687499391595,-0.014207520174098704,0.0101,0.0577499999999999,0.0264499999999999,-0.0159,0.01565,-0.0208999999999999,True,0.1920937125696035,1.2984487159758469,-0.0227831501915696,-0.4754059689958605,-0.0353136874993915,0.007229438,39.5,13.0,10.0,1.5720259278263011,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.16154316895044568,0.08681359594310349,1.5720259278263011,0.017847382079671,0.004301149782091477,1.008602299564183,39.872567569104234,1.243110968254842,0.17786054137258195,0.11503589957390783,-0.006726830296146351,-0.47990383435053324,-0.014086345212813586,,,,,,,,,,,False
14.0,10.0,40.00132441369167,39.71421297328253,-5,0,1.2984269307341219,1.279854777882257,0.19942610369075098,0.19657359655867665,0.1306539305332477,0.1287851116485466,-0.0110416105148172,-0.010883675960813457,-0.5215892375265355,-0.5141286443919234,-0.020631961975361702,-0.020336851066637997,0.0090999999999999,0.05745,0.03045,-0.0154,0.02285,-0.0207999999999999,True,0.2085261036907509,1.328876930734122,-0.0264416105148172,-0.4987392375265355,-0.0414319619753616,0.007229438,39.5,14.0,10.0,1.6380282524680416,True,0.07472957300734218,0.05522402296706638,0.8449913750598466,0.16518808284234093,0.09045850983499874,1.6380282524680416,0.03138551371633573,0.00607680327936417,1.0121536065587284,39.95481958125972,1.2644867039833008,0.19421320566847264,0.12723870251908653,-0.010752988370823882,-0.5079551572610951,-0.0200926528689477,,,,,,,,,,,False
0.002,10.0,40.00033069237215,39.71322638444584,0,-20,0.2598811956370283,0.25616396429004185,0.0689606360015637,0.06797425206091429,0.2089568953556625,0.2059680637871411,-0.0633542947697873,-0.06244810157675076,-0.0679901796934097,-0.06701767675173256,-0.0320140177566868,-0.03155610270801838,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0749606360015637,0.2731311956370282,-0.0823542947697873,-0.0504401796934097,-0.0520140177566867,0.007229438,39.5,0.0,10.0,0.06561997660078983,True,0.05818830998516467,0.051879091238113094,0.9220551277596023,0.06159261473827989,0.003404304753115222,0.06561997660078983,0.006381637322634392,0.0023634008527969467,1.004726801705594,39.806974006547335,0.25495882448361645,0.06765446283061549,0.20499907381538537,-0.06215431047598287,-0.06670238779135321,-0.0314076449980728,,,,,,,,,,,False
0.005,10.0,40.00468528533866,39.717549722110746,0,-20,0.25953129309088074,0.25581906660278664,0.068911982141858,0.06792629412555973,0.2090618689817759,0.2060715359146461,-0.0634184273736772,-0.06251131685484124,-0.0677324084747038,-0.06676359258415082,-0.032070760360401,-0.0316120336893883,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.074911982141858,0.2727812930908806,-0.0824184273736772,-0.0501824084747038,-0.0520707603604009,0.007229438,39.5,0.0,10.0,0.06544339483752099,True,0.05818830998516467,0.051879091238113094,0.9220551277596023,0.06158345383687228,0.0033951438517076105,0.06544339483752099,0.006342840288687444,0.002358312256315499,1.004716624512631,39.81110591882407,0.2546181284965595,0.0676074153331637,0.20510413671577046,-0.062217858577949064,-0.06645017207367955,-0.03146363155354645,,,,,,,,,,,False
