AoA,AoA_corr,AoS,dR,dE,V,AoA_round,AoS_round,V_round,CL_uncorrected,CL,CD_uncorrected,CD,CYaw,CMroll_uncorrected,CMroll,CMpitch_uncorrected,CMpitch,CMyaw_uncorrected,CMyaw
14.0,,-5.0,0,15,40.00188858157236,14.0,-5.0,39.5,1.4235984030791664,,0.22856621086143,,-0.07985459384539341,0.023154519273364,0.008913784567284682,-0.9773006891552588,,0.0293409034989827,0.01308745053693775
-5.002,,-5.0,0,20,39.99384128762883,-5.0,-5.0,39.5,-0.1841476404240563,,0.0710082259936062,,-0.13186829237324885,0.0468041674567328,0.03674504310149385,-0.2816047468953749,,0.0354519854821862,0.019156232439809538
-2.5,,-5.0,0,20,39.99806332105292,-2.5,-5.0,39.5,0.1024554493278771,,0.0682490043114842,,-0.12363499324096472,0.0441896804708406,0.03353563186488255,-0.3814551261480615,,0.0352906865196671,0.01845525267964131
0.003,,-5.0,0,20,40.00520037765339,0.0,-5.0,39.5,0.3905540922756453,,0.0718286684287541,,-0.11477267319185884,0.0414433412286323,0.03047662182180009,-0.4866214229162984,,0.0349004172506287,0.017868155024330017
-0.006,,-5.0,0,20,39.99828350143376,-0.0,-5.0,39.5,0.3872405216180944,,0.0717790378946197,,-0.11601041447705246,0.0419737849553759,0.03099640200597408,-0.4859672900884146,,0.0351379305456944,0.01810076011350248
0.005,,-5.0,0,20,39.99663337895351,0.0,-5.0,39.5,0.3892245565499483,,0.0720300320554784,,-0.1154987776462055,0.0418068037487422,0.030831299582182337,-0.4860855544766871,,0.0349961873128868,0.017960924542597807
2.5,,-5.0,0,20,39.990268833729296,2.5,-5.0,39.5,0.6578204963633458,,0.0811054105482623,,-0.1031256940731144,0.0383858240124582,0.02745365482897844,-0.5618041520450308,,0.0318473281686034,0.015042272305892165
5.0,,-5.0,0,20,39.98202385439856,5.0,-5.0,39.5,0.9270092810970672,,0.0978192212667009,,-0.10480677910460878,0.0388958826287556,0.028119096916016825,-0.6919693266957098,,0.0346403875650205,0.01783792872061859
6.0,,-5.0,0,20,39.97397328730531,6.0,-5.0,39.5,1.0225863770809365,,0.1060447030763899,,-0.10361431421058209,0.0385948757489334,0.02723311273064877,-0.7362725338626676,,0.0348426506812287,0.017840154103370955
7.0,,-5.0,0,20,39.98063563143077,7.0,-5.0,39.5,1.1082176587170982,,0.1152005569186059,,-0.0997333210136504,0.0378091257160054,0.025870467625996804,-0.7751419959230165,,0.0338261324250483,0.016742251812274404
8.0,,-5.0,0,20,39.98777067563225,8.0,-5.0,39.5,1.1854020211878626,,0.1255498439332615,,-0.10006172579421994,0.0376839954089864,0.025452425614138,-0.8228797308934531,,0.0347877212435749,0.01749114248567398
9.0,,-5.0,0,20,39.99136231778842,9.0,-5.0,39.5,1.1993087816057264,,0.1426900435985544,,-0.09560396372731385,0.0342638295450094,0.022089284960409326,-0.8659043666010152,,0.0346176301203871,0.017225554653758756
10.0,,-5.0,0,20,39.98546799823957,10.0,-5.0,39.5,1.2549852506804218,,0.1581342839183993,,-0.09318386447927622,0.0330692976226523,0.02032467368057064,-0.9210946473345702,,0.0342384240420987,0.01744266722774984
11.0,,-5.0,0,20,39.99093728810003,11.0,-5.0,39.5,1.3118019603490778,,0.1746006785457258,,-0.09102176161222153,0.0319490833276848,0.01912480429853599,-0.9662313007392704,,0.0337721827644388,0.01718086505200463
12.0,,-5.0,0,20,39.98726313002114,12.0,-5.0,39.5,1.3736405872941928,,0.1929231890416447,,-0.08748684107543976,0.0303770399520506,0.017054129725817872,-1.0009933661776529,,0.0324529776192887,0.01604909711275858
13.0,,-5.0,0,20,39.99023389147901,13.0,-5.0,39.5,1.422876322585526,,0.2124239051606493,,-0.0828530792971188,0.0273598221199957,0.013569263695902552,-1.0317521519136446,,0.0306921127418075,0.014579913294208931
14.0,,-5.0,0,20,39.99354866986706,14.0,-5.0,39.5,1.433443546650245,,0.241810896390615,,-0.07756687675539627,0.0221247031571554,0.007895357606412995,-1.0951179666715205,,0.0292277363533376,0.012951518665751836
0.002,,-4.0,-20,-10,40.01018223432644,0.0,-4.0,39.5,0.1535448237751709,,0.0735905808651102,,-0.1464416263492329,0.0431946377677089,0.03452694374871955,0.2515766398798403,,0.0530890483679997,0.03834747165465035
0.005,,-4.0,-20,-10,39.99759405796787,0.0,-4.0,39.5,0.1531400225066704,,0.0735909066573857,,-0.1464095020209022,0.0432114094913663,0.0345433382424501,0.2517574370626718,,0.0530875774003517,0.038345963047840076
2.493,,-4.0,-20,-10,39.98718512337152,2.5,-4.0,39.5,0.4278036544178357,,0.0755816206968986,,-0.14359232060174687,0.0425585245782903,0.03389811303124582,0.1645324173754295,,0.0538983785621227,0.039358983406906016
5.0,,-4.0,-20,-10,39.98803959366329,5.0,-4.0,39.5,0.6851758790413157,,0.0829703522001543,,-0.1400652532333299,0.0418446771193384,0.03336035144145452,0.0873987372404872,,0.0537419633172705,0.039254400000367284
7.0,,-4.0,-20,-10,39.98344723878344,7.0,-4.0,39.5,0.8703082168232997,,0.0935649074241601,,-0.13713707365320119,0.0412130314656978,0.03156023584433621,0.0085584487050123,,0.0535260572171824,0.03874737473837343
8.0,,-4.0,-20,-10,39.98934597772202,8.0,-4.0,39.5,0.9442923672349152,,0.1019244422896858,,-0.13273606016026065,0.0399190814207426,0.029993724149648925,-0.0540058605408947,,0.0526400713606316,0.03768008310653335
10.0,,-4.0,-20,-10,39.983686079641615,10.0,-4.0,39.5,1.0344231721135626,,0.127849987085121,,-0.1252613810334169,0.0363770470591291,0.025922991012308657,-0.1717256515776167,,0.0506704077294465,0.03623571835194485
12.0,,-4.0,-20,-10,39.98651612549764,12.0,-4.0,39.5,1.1296364002969823,,0.1559834611794099,,-0.11649603393836716,0.0329189534906747,0.02182797831059427,-0.2822276150240416,,0.048019393597597,0.03385783177020419
0.001,,-4.0,-10,-10,40.00896988400184,0.0,-4.0,39.5,0.160292803908418,,0.0655631853301855,,-0.12315435726333362,0.0376057979227805,0.029055367904169342,0.2259810773697435,,0.0429883199060068,0.0284493700183197
0.006,,-4.0,-10,-10,40.03018555856672,0.0,-4.0,39.5,0.1597484914310567,,0.0655345715965617,,-0.12292559102817412,0.0374428033759628,0.028895549182797145,0.2263022761402566,,0.0428933294553694,0.02835628834902297
2.493,,-4.0,-10,-10,39.98936047492431,2.5,-4.0,39.5,0.4338423868640556,,0.0677371673420482,,-0.11909560832616667,0.0367691931811762,0.02822054139682248,0.1399227555898947,,0.0427405163781436,0.028405374454155762
5.0,,-4.0,-10,-10,39.98528319611203,5.0,-4.0,39.5,0.690422731796644,,0.0754232089475866,,-0.11215440816000023,0.0353553699599333,0.026994327629231527,0.0676646614926814,,0.0409195581048328,0.026664154870620203
7.0,,-4.0,-10,-10,39.9910076398784,7.0,-4.0,39.5,0.874463544516211,,0.0861758556749612,,-0.10716206293371197,0.0343154040295345,0.024791976166048002,-0.0082524826469963,,0.0396001937148588,0.025071983541009216
8.0,,-4.0,-10,-10,39.9839788922734,8.0,-4.0,39.5,0.9503466258628352,,0.0945629594508045,,-0.10473890998950389,0.0334273512066012,0.023623873634925796,-0.0671861985550643,,0.0394604934298377,0.024737987648657922
10.0,,-4.0,-10,-10,39.97535172274782,10.0,-4.0,39.5,1.0409026351607256,,0.1211635405087494,,-0.1016018108627338,0.0308046399275847,0.02045527950389984,-0.1877790279147245,,0.0393846090054804,0.02515498129391809
12.0,,-4.0,-10,-10,39.976688763836606,12.0,-4.0,39.5,1.1340789472100397,,0.1503447557780765,,-0.09603499444540471,0.0281244942617855,0.017142491896760995,-0.2964718816194119,,0.0381427453550258,0.024203398136120432
0.001,,-4.0,0,-10,40.00295050089005,0.0,-4.0,39.5,0.1628719564101167,,0.0615675650598266,,-0.08645334519661353,0.030510588513311,0.022096832295414575,0.217356172305456,,0.0270604981006468,0.012820439414718991
0.006,,-4.0,0,-10,40.02520416251208,0.0,-4.0,39.5,0.162369930955091,,0.0615343396248749,,-0.08632250190475674,0.030371807136288,0.021960740748481727,0.2172006343750134,,0.0270240735230178,0.01278476523535845
2.493,,-4.0,0,-10,39.98667990085016,2.5,-4.0,39.5,0.4370740534013929,,0.0640152394976747,,-0.0832598214254731,0.0297178551181499,0.021292037458954787,0.1290253991670358,,0.0269424639217206,0.01287528547802147
5.0,,-4.0,0,-10,39.98741493906611,5.0,-4.0,39.5,0.6936416131670788,,0.0719372096679802,,-0.07921715382120012,0.0289068213290891,0.020658359130484364,0.057142746851621,,0.0259418326858704,0.011940423360464676
7.0,,-4.0,0,-10,39.98297984874864,7.0,-4.0,39.5,0.8762503295942707,,0.0831124399390183,,-0.07891864275216585,0.0287926842447028,0.019366021017513946,-0.0144727932922536,,0.0264920900876746,0.012186529480021854
8.0,,-4.0,0,-10,39.98953038966779,8.0,-4.0,39.5,0.9494347939138474,,0.0918496188634865,,-0.07668750955622017,0.0279718986281213,0.0182638270485692,-0.0747941250765056,,0.0264626397018108,0.01196088522858821
10.0,,-4.0,0,-10,39.97485834264317,10.0,-4.0,39.5,1.0399539445814283,,0.1179458464652996,,-0.071587082105481,0.0248586869109676,0.01461221027234323,-0.1916009729026086,,0.0252423795386864,0.011252572776927526
12.0,,-4.0,0,-10,39.97371733505751,12.0,-4.0,39.5,1.134305757267287,,0.1473507170165765,,-0.0689382510601486,0.0226247658598141,0.011765693944308797,-0.2993900555315174,,0.0252362887870424,0.0115812775839736
0.002,,-3.995,10,-10,40.00030394640324,0.0,-4.0,39.5,0.1584263886302341,,0.0612921067479602,,-0.04450095784059109,0.0221674988493275,0.013907219235721054,0.2297212641150982,,0.0092238355664609,-0.004688418653814443
0.005,,-3.995,10,-10,40.00209263034709,0.0,-4.0,39.5,0.1579682484234333,,0.0613060427354915,,-0.044380606597247116,0.0220708294164342,0.013812248905811675,0.2295579864252076,,0.009195804072471,-0.004715908919044612
2.493,,-3.995,10,-10,39.99165424588029,2.5,-4.0,39.5,0.4331853409942348,,0.0634674320341024,,-0.04323409379925585,0.0218268312130242,0.013532056477058988,0.1409798858658112,,0.0092287006898943,-0.004544690076275115
5.0,,-3.995,10,-10,39.99129798452882,5.0,-4.0,39.5,0.6895838967958717,,0.0715740886688256,,-0.04160767939405656,0.0213317134888263,0.013209050291668679,0.068565913266801,,0.0092115376372697,-0.004512397480868927
7.0,,-3.995,10,-10,39.986009244591386,7.0,-4.0,39.5,0.8713367498825213,,0.0826016702977023,,-0.04301708665913816,0.021696194821452,0.012387382370732348,-0.0002292571065339,,0.0102129520058692,-0.003822610755010216
8.0,,-3.995,10,-10,39.98856636138715,8.0,-4.0,39.5,0.9432136185874344,,0.0914210630347139,,-0.04057384539826545,0.0206026909183623,0.011016979171404073,-0.0614699531157382,,0.0100318881501786,-0.004197357553945557
10.0,,-3.995,10,-10,39.97549172640974,10.0,-4.0,39.5,1.036629608973566,,0.1174709218773919,,-0.035991480027886324,0.0176821239944064,0.007554774174818635,-0.1818038501095809,,0.008803669079064,-0.0049135046294253104
12.0,,-3.995,10,-10,39.97973162269526,12.0,-4.0,39.5,1.1312567292418814,,0.146513315255576,,-0.03600698143751909,0.0158437401024943,0.00513135839005162,-0.2902618427599795,,0.0097787501248313,-0.003543640715637465
0.001,,-3.995,20,-10,40.00034237830321,0.0,-4.0,39.5,0.1489273324514329,,0.06653357496106,,-0.014746184685342674,0.0159886901355739,0.007834574483747922,0.2647615876702594,,-0.0033762572648323,-0.01704103920414667
2.493,,-3.995,20,-10,39.98261619040353,2.5,-4.0,39.5,0.423608477027356,,0.0684015743678353,,-0.013499919395916798,0.0156498796898583,0.0074517370051763185,0.1748207204474217,,-0.0036886462108155,-0.017234565162567685
5.0,,-3.995,20,-10,39.9899734128111,5.0,-4.0,39.5,0.6812967299211682,,0.0759010294894334,,-0.014956742698131877,0.0158672656541482,0.007834326996522365,0.098906910452925,,-0.0027583724368676,-0.01628208595417936
7.0,,-3.995,20,-10,39.98430908975945,7.0,-4.0,39.5,0.8633165197597079,,0.0866260518772124,,-0.01579531274718342,0.015996246169905,0.006781178121683482,0.0284970914381683,,-0.0021612904863735,-0.015989960996136365
8.0,,-3.995,20,-10,39.98124671578236,8.0,-4.0,39.5,0.9344133133777638,,0.0955106934038052,,-0.01137099491732348,0.0144688134075983,0.004984237182904246,-0.036193275681398,,-0.0032627107967394,-0.017269666319632577
10.0,,-3.995,20,-10,39.97665402466595,10.0,-4.0,39.5,1.0305422374702038,,0.1211975615188799,,-0.005906431338953513,0.0114691679247125,0.001444653967199778,-0.1594376391300794,,-0.0051733990352335,-0.01865681636963205
12.0,,-3.995,20,-10,39.98090271015042,12.0,-4.0,39.5,1.1247374789576323,,0.1493840322567169,,-0.006870213630474809,0.0098859760183295,-0.0006989328387908231,-0.2685447760507934,,-0.0038595906309626,-0.016894803235940836
0.002,,-3.995,-20,0,39.99755427790557,0.0,-4.0,39.5,0.2386738779838766,,0.0659206987004895,,-0.12129077333084545,0.0375688009483613,0.029018789895616126,-0.0202419463579138,,0.0422262454551664,0.02770120735825635
0.005,,-3.995,-20,0,39.999785588724194,0.0,-4.0,39.5,0.2386376706190009,,0.0649914128456775,,-0.11387209629997175,0.0362417692144464,0.02772306780078463,-0.0219725965861015,,0.0390012735871026,0.024542088616978947
2.493,,-3.995,-20,0,39.986493148443806,2.5,-4.0,39.5,0.5094168612087201,,0.0703698499550419,,-0.11767496635682077,0.0369666601454366,0.028417331587111325,-0.1003229805772716,,0.0421685989715066,0.027845647011889324
5.0,,-3.995,-20,0,39.99233621504607,5.0,-4.0,39.5,0.7672381284225644,,0.080611128409507,,-0.11343382166369477,0.0359466027539593,0.027578193432352814,-0.1799565892268099,,0.0418157136501725,0.027547820210802234
7.0,,-3.995,-20,0,39.98206155603197,7.0,-4.0,39.5,0.9522343345561888,,0.0933255554282325,,-0.11055805241287782,0.0355424687799554,0.02600085027195005,-0.2649823632759785,,0.0414534360932262,0.02689660342238772
8.0,,-3.995,-20,0,39.98810458096748,8.0,-4.0,39.5,1.0211718392066105,,0.1038846890235371,,-0.10693615499836008,0.0342480788131928,0.024433088383078356,-0.3320951068136942,,0.0410539867235371,0.026307165520934428
10.0,,-3.995,-20,0,39.97888622031936,10.0,-4.0,39.5,1.108244869366963,,0.1305058100088589,,-0.10141253733874904,0.0309755917917504,0.020625276182845386,-0.4305377344212882,,0.0397130024495574,0.02548022661554045
12.0,,-3.995,-20,0,39.97413591444095,12.0,-4.0,39.5,1.205604778757799,,0.1614553103958387,,-0.09451083429861847,0.0280182465398079,0.017037739246547213,-0.5396745870075206,,0.0378302758500975,0.023896588482882564
0.002,,-4.0,-10,0,39.99539470469602,0.0,-4.0,39.5,0.2434381232222509,,0.0626839714868107,,-0.1228572926034782,0.0373311212090419,0.02879201205500808,-0.0375988563949956,,0.0427842313230168,0.028255174063750436
0.005,,-4.0,-10,0,40.00111402937233,0.0,-4.0,39.5,0.2429205530441598,,0.0626945439945049,,-0.12270169644291078,0.0373072334865334,0.02876838031155004,-0.0371921483377987,,0.0427538129828458,0.02822513519325492
2.493,,-4.0,-10,0,39.9867378162163,2.5,-4.0,39.5,0.5117837233218528,,0.0672763776456986,,-0.11475892893377042,0.0355956811896049,0.02707362806794414,-0.1099887865397326,,0.0410571465013279,0.026757084404647222
5.0,,-4.0,-10,0,39.9876768624956,5.0,-4.0,39.5,0.7703354068198107,,0.0776009017347501,,-0.1101302980434736,0.0346470976479647,0.026304645704429364,-0.1925541141528594,,0.0403462948525307,0.026107164599755005
7.0,,-4.0,-10,0,39.98372163075474,7.0,-4.0,39.5,0.9552942579082412,,0.0906669858971087,,-0.1083009861733592,0.0343962514125034,0.024877799446277646,-0.276734446670413,,0.0404968616388262,0.02596020331839631
8.0,,-4.0,-10,0,39.98325146442591,8.0,-4.0,39.5,1.0241418469014134,,0.1013243931071709,,-0.10485358433600188,0.033183450656809,0.023390023522935097,-0.343661714777388,,0.0401139276786634,0.025386912283496706
10.0,,-4.0,-10,0,39.97412205133942,10.0,-4.0,39.5,1.1110496210257883,,0.1281172377083711,,-0.10083016267952793,0.0302694719698648,0.019934173262485755,-0.4393210623906884,,0.0394162608331211,0.025192515253660543
12.0,,-4.0,-10,0,39.973181504070375,12.0,-4.0,39.5,1.2082810136001287,,0.1596173967394087,,-0.09472440159013804,0.0274510401818901,0.016483719201702298,-0.5472973246247084,,0.0379082874118061,0.023974052844820605
0.002,,-4.0,0,0,39.9999338344384,0.0,-4.0,39.5,0.2436565904770525,,0.0590409395248558,,-0.08577156996545625,0.0300186400927691,0.021618370772303695,-0.0371694576183954,,0.0268511300487629,0.01261751375501549
0.005,,-4.0,0,0,39.99702692508516,0.0,-4.0,39.5,0.243077225828159,,0.0590862374662903,,-0.08568822604650182,0.0299977753573591,0.021597544460156593,-0.0370963208680735,,0.0268100152218493,0.012576947841074208
2.493,,-4.0,0,0,39.98881419428879,2.5,-4.0,39.5,0.5118193778957107,,0.0637271134497642,,-0.07984901724792506,0.0287574880753012,0.02035233245102554,-0.1087065051434137,,0.0253830883210484,0.011344414175797901
5.0,,-4.0,0,0,39.99164171660217,5.0,-4.0,39.5,0.7701987342174564,,0.0743829364515992,,-0.07681836972656562,0.028012048771575,0.01978302817400559,-0.1899606625969456,,0.0253236001521322,0.011335081227418511
7.0,,-4.0,0,0,39.986269502744925,7.0,-4.0,39.5,0.9538497642078146,,0.0877898647174873,,-0.07911382876382245,0.0287200628786767,0.019299090864039522,-0.269582013008101,,0.0270599540451712,0.012747937264939333
8.0,,-4.0,0,0,39.98721201537145,8.0,-4.0,39.5,1.0231495810975049,,0.0982606328677667,,-0.07701258343424094,0.0277520690674647,0.01805184064221604,-0.3361642112524645,,0.02718347240445,0.012672706816248295
10.0,,-4.0,0,0,39.97731456136321,10.0,-4.0,39.5,1.111547833251174,,0.1250656035847354,,-0.07103770266798697,0.024423091017618,0.014187138227362086,-0.4355228409206621,,0.0254975946053156,0.011506229239664422
12.0,,-4.0,0,0,39.97468165473003,12.0,-4.0,39.5,1.2079113399382655,,0.1564865174703216,,-0.0678068925869774,0.0221195906074421,0.011271223330835597,-0.5451407056522265,,0.0251774515318106,0.011523524663920865
0.002,,-3.995,10,0,40.00176724215143,0.0,-4.0,39.5,0.2353128204280629,,0.0594471776414048,,-0.05037086569429817,0.0237214563633993,0.015435348712507336,-0.0107347158387777,,0.0114983893937506,-0.002456084929908963
0.005,,-3.995,10,0,40.00186626403465,0.0,-4.0,39.5,0.2331159341319869,,0.0595683466249135,,-0.051607732334982004,0.0240540348679914,0.015761147519663246,-0.005579524589756,,0.0119070906993839,-0.002054726584533245
2.492,,-3.995,10,0,39.990739271266726,2.5,-4.0,39.5,0.5056860407673452,,0.0640804186166613,,-0.05010463427308404,0.0236621249006025,0.015339769649811659,-0.0897544034028893,,0.0120964410064491,-0.0017248092761964137
5.0,,-3.995,10,0,39.986545272383104,5.0,-4.0,39.5,0.762712793346308,,0.0745145983305261,,-0.048376834813667474,0.0231244842074927,0.014974877767422637,-0.1657537796788029,,0.0122067241913719,-0.0015671539448446398
7.0,,-3.995,10,0,39.98698071303987,7.0,-4.0,39.5,0.9476820064460076,,0.0875333379423873,,-0.04921416628132921,0.0233029233191692,0.013970065438404834,-0.2489718774028359,,0.0131608741602763,-0.0009237288085706853
8.0,,-3.995,10,0,39.98323212358928,8.0,-4.0,39.5,1.015894873299369,,0.097875033723565,,-0.04636337360429953,0.0221504430509693,0.012541398681656383,-0.3141293305601166,,0.0128315183195001,-0.0014444058248201763
10.0,,-3.995,10,0,39.97644207032008,10.0,-4.0,39.5,1.1053037692468015,,0.1247613329852008,,-0.041509441546216864,0.0189003276222471,0.008754406153711968,-0.4178489695087587,,0.0115769189947342,-0.0021866334430266205
12.0,,-3.995,10,0,39.97832652345979,12.0,-4.0,39.5,1.2044779563863317,,0.1562028825000087,,-0.040404410143558105,0.0170432928819123,0.006304529266956357,-0.5287662953093121,,0.0120072524608443,-0.0013627531423780212
0.002,,-4.0,20,0,39.994661334282426,0.0,-4.0,39.5,0.2321817478876532,,0.0634719125703493,,-0.01414910373096196,0.015724764442351,0.0075824952211285225,0.0029988315701156,,-0.0038858921787084,-0.01755648252872824
0.005,,-4.0,20,0,40.00211063444285,0.0,-4.0,39.5,0.2320757040413573,,0.063279756687484,,-0.012707628002310107,0.0154877574769478,0.007350211742329012,0.0030348894472367,,-0.0045088110031245,-0.018168814947672286
2.493,,-4.0,20,0,39.98878489279814,2.5,-4.0,39.5,0.5038967721085351,,0.0679441398129309,,-0.01393339463954367,0.0157034892746209,0.0075100364975052855,-0.0803989120488733,,-0.003714000144411,-0.017272403576498535
5.0,,-4.0,20,0,39.995195118907446,5.0,-4.0,39.5,0.7598454927101413,,0.0781968829324224,,-0.017074026817050628,0.0161738169969314,0.008136455540543173,-0.1554092793647882,,-0.0019110248250341,-0.015450191251833221
7.0,,-4.0,20,0,39.97750398992771,7.0,-4.0,39.5,0.9427672831750612,,0.0910753395821836,,-0.017723763886830998,0.0163778057584483,0.007156980026061114,-0.2337929223983377,,-0.001256541386331,-0.015101592927754225
8.0,,-4.0,20,0,39.99154504510848,8.0,-4.0,39.5,1.012379718497639,,0.1012321083039485,,-0.01229128780169111,0.0146748842361234,0.0051873108970922795,-0.2995814077887765,,-0.002850195435542,-0.0168654688307302
10.0,,-4.0,20,0,39.978055314827735,10.0,-4.0,39.5,1.1029295478317194,,0.1280865215514792,,-0.0057076090323594005,0.0110467844910946,0.001029405832335916,-0.4090653391014088,,-0.0051092296353913,-0.01859529964118646
12.0,,-4.0,20,0,39.980691601354586,12.0,-4.0,39.5,1.199270698895866,,0.158524940358646,,-0.00650842267840773,0.0095241249418644,-0.0010526002192452124,-0.5211455744148524,,-0.00399824226862,-0.017021859079218916
0.002,,-4.0,-20,10,40.00165546506465,0.0,-4.0,39.5,0.3193026377607889,,0.070572448119303,,-0.1389110040914458,0.0406973760063635,0.032088115003598795,-0.2668095325438493,,0.0499250987812659,0.035255694554344595
0.005,,-4.0,-20,10,40.00067130178336,0.0,-4.0,39.5,0.3185857350927449,,0.0705828277078911,,-0.1387350355319041,0.0406391691224625,0.032030690474000555,-0.2664963306651524,,0.0498833393574792,0.03521438097337886
2.493,,-4.0,-20,10,39.98500459771396,2.5,-4.0,39.5,0.5912477109274354,,0.0779174147405958,,-0.12997718164524033,0.0388028114512829,0.03021906702927439,-0.3527440433318528,,0.048193453537336,0.03376568960531994
5.0,,-4.0,-20,10,39.98398420807013,5.0,-4.0,39.5,0.8559983874261069,,0.0912695102565244,,-0.12724190199753496,0.0387029362924834,0.03028473489579991,-0.4594561073351332,,0.0484440133530562,0.034061193068138776
7.0,,-4.0,-20,10,39.971564900719855,7.0,-4.0,39.5,1.0440620904967235,,0.106529952126875,,-0.12833674519919402,0.0391090667880758,0.029504220750831398,-0.5600675420975896,,0.0500893541696362,0.03538390105895347
8.0,,-4.0,-20,10,39.9872782331778,8.0,-4.0,39.5,1.1040690184824593,,0.1172101464319977,,-0.12268338188535448,0.0370044854316381,0.02714009194753713,-0.6037290969943625,,0.0488683424119903,0.03398679514815685
10.0,,-4.0,-20,10,39.97787392441918,10.0,-4.0,39.5,1.1899165212941103,,0.1456077992988417,,-0.1162184305315908,0.0336687389731482,0.02327055701162469,-0.6982475298207703,,0.0471489610824372,0.032787927613199964
12.0,,-4.0,-20,10,39.986530451222414,12.0,-4.0,39.5,1.2841400943040862,,0.1782482385028124,,-0.10876640407879115,0.0305895973028533,0.019541762190869467,-0.8054246826836127,,0.045280491467409,0.03116625979730093
0.002,,-3.995,-10,10,39.99675705873504,0.0,-4.0,39.5,0.3265218123646325,,0.0645022594335483,,-0.1169349704536348,0.0362202183956468,0.027703345573046566,-0.2975697503383824,,0.0401955592603692,0.025715769470486236
0.005,,-3.995,-10,10,39.99819410712462,0.0,-4.0,39.5,0.3258607335125434,,0.0645277039543759,,-0.11675221463482689,0.0361836820841955,0.02766711817735487,-0.2974974642949484,,0.0401329376317244,0.025653960742901348
2.493,,-3.995,-10,10,39.9892568994051,2.5,-4.0,39.5,0.59390466106555,,0.0719901219342932,,-0.10625621281476963,0.0338647660474944,0.02537252871619198,-0.3694651464057109,,0.0374313471175097,0.023192344446511977
5.0,,-3.995,-10,10,39.99118167105096,5.0,-4.0,39.5,0.8591165499787764,,0.0854934612007169,,-0.10469724177867093,0.0337840847178161,0.025457095621672265,-0.4761628985972794,,0.0380262623591146,0.023826621035867655
7.0,,-3.995,-10,10,39.96854081826122,7.0,-4.0,39.5,1.0448353972133744,,0.1010816590225285,,-0.10320425710604912,0.0337105159766242,0.024204535927993716,-0.5692673160780064,,0.0383918570359344,0.02389113364963317
8.0,,-3.995,-10,10,39.98415174042368,8.0,-4.0,39.5,1.1037712143284868,,0.1121945074401257,,-0.10060131581352436,0.0322885862483058,0.022511011500706186,-0.6165521696669388,,0.0384831200856121,0.023784190446033682
10.0,,-3.995,-10,10,39.97894875458479,10.0,-4.0,39.5,1.1927878387237998,,0.1403581975065591,,-0.09613255887631092,0.0294500298285439,0.019129178203037275,-0.7118865796509047,,0.0375482085310609,0.023356453280440212
12.0,,-3.995,-10,10,39.97638795054567,12.0,-4.0,39.5,1.288430246622539,,0.1734861748857505,,-0.09037318915164247,0.0267730057995538,0.015816786061953088,-0.8169483276917233,,0.0362280708680051,0.022325269501622478
0.002,,-3.995,0,10,39.99949409466406,0.0,-4.0,39.5,0.3246885741466469,,0.0623664518447599,,-0.08534728624181677,0.030120465602787,0.021717649057701124,-0.2947918976275859,,0.0266466978349688,0.01241639982858392
0.005,,-3.995,0,10,39.99826080079556,0.0,-4.0,39.5,0.3243558783605854,,0.0624878231458953,,-0.08504609866384968,0.0300937338351207,0.02169065497459102,-0.2945709706803047,,0.02654180708972,0.012312993918146829
2.492,,-3.995,0,10,39.98766994831438,2.5,-4.0,39.5,0.5901843307413192,,0.0697243005063315,,-0.07448357023954101,0.027609945024384,0.019223019835415783,-0.3612118066861158,,0.0233446441026461,0.009339053999776158
5.0,,-3.995,0,10,39.98486851883721,5.0,-4.0,39.5,0.8573544469682093,,0.0835852144929628,,-0.0787122077824458,0.0288583705713081,0.020614922728722142,-0.4731627652818563,,0.0261674584088065,0.012164791083389883
7.0,,-3.995,0,10,39.96811036894589,7.0,-4.0,39.5,1.0409392042728594,,0.0993465550141713,,-0.0783723209623215,0.0289698265004029,0.019544216786570236,-0.5599251161397019,,0.0269674958819313,0.012656634370293355
8.0,,-3.995,0,10,39.98494249162552,8.0,-4.0,39.5,1.0987441300806997,,0.1105777876309068,,-0.07617291635522612,0.0275950220694136,0.01789685761744515,-0.608907014117217,,0.0271684961263905,0.012657618223602278
10.0,,-3.995,0,10,39.98280957552922,10.0,-4.0,39.5,1.1889743237442596,,0.1385226540403091,,-0.07081748400495445,0.0246636144566104,0.014423319690731459,-0.7057642709895415,,0.0256396919945656,0.011645673253529323
12.0,,-3.995,0,10,39.97174428075233,12.0,-4.0,39.5,1.2858104075970598,,0.1719610443373889,,-0.06641953294621933,0.0220799142773709,0.011228751868815194,-0.8118002804109499,,0.0249156542939113,0.011263709950193181
0.002,,-4.0,10,10,39.997230448197065,0.0,-4.0,39.5,0.3244389760530156,,0.0615176970762713,,-0.04430699401097475,0.0219796281144929,0.013725569943225376,-0.2879086081481016,,0.0091301292636048,-0.004781368349674688
0.005,,-4.0,10,10,39.99302648474596,0.0,-4.0,39.5,0.324180326926516,,0.0615158926719799,,-0.04424843761588423,0.0219768338232871,0.013722798037146457,-0.2877111267853322,,0.0091213832233677,-0.00478994553221457
2.493,,-4.0,10,10,39.986403618360434,2.5,-4.0,39.5,0.5947671669637002,,0.0688580022710453,,-0.04298949802483194,0.0216438314271887,0.013355247034651857,-0.3693950712793457,,0.009274569790507,-0.004500645150544533
