run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,esb,e_total_blockage,V_solid_blockage_corr,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
39.0,18.0,44.0,58.0,0.0,7.0,229.91,100874.0,294.41,512.2,-1195.2,-52.0,543.2,244.2,547.9,359.2,1.193628374016329,537.0700042888018,29.9982471972708,324698.5031918929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100874.0,1.524213952980172e-05,inf,inf,4.815392961101028,-12.767406896900688,36.28568984045984,-4.03642956270514,-2.004403433632503,-3.6760460463756144,0.041285886782818,-0.1094643199243886,0.3111037655060121,-0.0247798364941577,-0.104165686821463,-0.0225674246407844,0.3111037655060121,0.041285886782818,0.1094643199243886,0.2972537655060122,0.052018492838861605,0.057366905568865104,-0.0382326799888216,-0.133952236560488,-0.133952236560488,-0.005067424640784399,523.4000000000001,-1234.3,-42.2,538.2,235.9,561.4,-11.2,39.1,-9.8,5.0,8.3,-13.5,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,7,inf,inf,0.0023,0.04625,0.0138499999999999,-0.0174,0.01815,-0.0175,True,0.0543184928388616,0.1036169055688651,0.3111037655060121,-0.0556326799888216,-0.115802236560488,-0.0225674246407844,-0.115802236560488,0.006406642,0.006406642,29.807282608604645,0.29348126080616244,0.051358316143102524,0.1080750871902712,-0.03774746169495019,-0.13225222296732259,-0.005003112980203915
60.0,15.0,23.0,32.0,-0.0,7.0,231.23,101024.0,293.36,508.4,-1200.5,-50.5,545.8,240.5,549.0,359.53,1.1996819151893858,540.1646900773285,30.008551832768703,327360.2717469789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101024.0,1.5123398814882497e-05,inf,inf,4.770348530291036,-12.87913305138514,36.38632425732625,-4.098661624964077,-2.026920944345585,-3.682121298230584,0.0406653673810692,-0.1097896042099664,0.3101792739409356,-0.0250177258816223,-0.1047324010199956,-0.0224752150167613,0.3101792739409356,0.0406653673810692,0.1097896042099664,0.29632927394093567,0.051442240876940395,0.05776538752676601,-0.0385622517177207,-0.1343440555237441,-0.1343440555237441,-0.004975215016761299,518.5,-1242.0,-42.0,541.8,230.5,562.3,-10.1,41.5,-8.5,4.0,10.0,-13.3,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,7,inf,inf,0.0023,0.04625,0.0138499999999999,-0.0174,0.01815,-0.0175,True,0.0537422408769404,0.104015387526766,0.3101792739409356,-0.0559622517177207,-0.1161940555237441,-0.0224752150167613,-0.1161940555237441,0.006406642,0.006406642,29.817521646253905,0.2925685021413178,0.05078937750564314,0.10839624323042867,-0.03807285076566128,-0.13263906928076932,-0.004912073606251176
18.0,14.0,47.0,2.0,-0.0,7.0,408.71,101049.0,294.02,892.2,-2090.9,-64.3,955.8,403.8,945.8,471.664,1.197285148904587,957.7277030805224,39.997903200519694,434705.377069355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101049.0,1.5180027306399118e-05,inf,inf,8.301258608960346,-22.19013074172624,64.75030966022157,-7.030527442867055,-3.624996016691691,-6.28348372705264,0.0399119249978287,-0.1066887414999725,0.3113153829415043,-0.0242034799822288,-0.105641832221515,-0.0216316875002994,0.3113153829415043,0.0399119249978287,0.1066887414999725,0.2974653829415044,0.050316514436515095,0.0547794597057326,-0.0368740184591954,-0.13504112675309698,-0.13504112675309698,-0.004131687500299398,902.3,-2132.4,-55.8,951.8,393.8,959.1,-10.1,41.5,-8.5,4.0,10.0,-13.3,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,7,inf,inf,0.0023,0.04625,0.0138499999999999,-0.0174,0.01815,-0.0175,True,0.0526165144365151,0.1010294597057326,0.3113153829415043,-0.0542740184591954,-0.116891126753097,-0.0216316875002994,-0.116891126753097,0.006406642,0.006406642,39.74328221943481,0.29369019256408685,0.049677937875950144,0.10533473416538229,-0.03640604320006669,-0.13332729384510392,-0.004079251459710789
18.0,18.0,35.0,25.0,0.0,7.0,631.85,100877.0,295.48,1394.8,-3059.7,-45.2,1454.3,614.7,1357.2,582.984,1.189341345387382,1486.8531554370918,50.00296749905901,537775.0984100278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100877.0,1.53400025038541e-05,inf,inf,12.93482818086834,-32.53061036495893,101.80124953468156,-10.179278579581975,-5.747489591362186,-8.986166418813816,0.0400583785602513,-0.1007453277750519,0.3152722969910465,-0.0225725631511287,-0.1078898416571236,-0.0199268354225115,0.3152722969910465,0.0400583785602513,0.1007453277750519,0.30142229699104656,0.0497375564280506,0.0488624990859587,-0.0335679328278353,-0.1373304145599939,-0.1373304145599939,-0.0024268354225114967,1406.0,-3098.8,-35.400000000000006,1449.3,606.4000000000001,1370.7,-11.2,39.1,-9.8,5.0,8.3,-13.5,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,7,inf,inf,0.0023,0.04625,0.0138499999999999,-0.0174,0.01815,-0.0175,True,0.0520375564280506,0.0951124990859587,0.3152722969910465,-0.0509679328278353,-0.1191804145599939,-0.0199268354225115,-0.1191804145599939,0.006406642,0.006406642,49.68465569711434,0.29759688865651285,0.04910632753490453,0.09946674944696139,-0.03314191573721349,-0.1355875278602141,-0.002396035987484655
39.0,19.0,14.0,31.0,4.995,7.0,102.41,100869.0,293.73,431.0,47.2,236.1,289.8,286.5,-87.9,244.742,1.1963323835697877,238.9115251783618,19.985159505804795,217195.58212217625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100869.0,1.518053129876201e-05,inf,inf,4.0798220218941,-0.8123563975993136,39.2768415485741,-0.1955925159654881,-0.6999810609629686,0.4837174149600431,0.0786330096000844,-0.0156570625062366,0.7570075954235312,-0.0026992747239946,-0.0817748262498904,0.0066755426981064,0.7609791901503754,0.0124226360230988,0.0156570625062366,0.7533575954235311,0.0776550069978273,-0.0392925961133601,0.0098335144334414,-0.1237877734127795,-0.1237877734127795,0.0236826792300333,443.8,6.800000000000004,244.1,284.6,277.1,-74.80000000000001,-12.8,40.4,-8.0,5.2,9.4,-13.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,7,inf,inf,0.0023,0.04525,0.00365,-0.0174999999999999,0.01985,-0.0177,True,0.0799550069978273,0.0059574038866399,0.7570075954235311,-0.0076664855665585,-0.1039377734127795,0.0059826792300333,-0.1039377734127795,0.006406642,0.006406642,19.857936813780285,0.7437965893095639,0.07666947237098255,0.015458355715121372,0.009708715410784621,-0.12221675897604498,0.0233821177937526
60.0,19.0,22.0,30.0,4.995,7.005,230.27,100877.0,293.88,688.7,-1049.8,349.4,880.2,489.7,451.8,360.565,1.1958165943074166,537.9139935114564,29.99432763725454,325704.5261961929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100877.0,1.519307484294736e-05,inf,inf,6.44872831948385,-11.658584271815563,87.50335996637706,-3.8769670830760505,-0.5612936770745911,-3.0470263643474653,0.0552029160452823,-0.0998007385145039,0.7490532077944104,-0.0237635449218251,-0.029123780469324,-0.0186764928191515,0.7510149805807683,-0.0102258980176295,0.0998007385145039,0.7454032077944105,0.0646621493503226,0.0470734526126918,-0.03256946651920389,-0.0645328862160241,-0.0645328862160241,-0.005265053872166501,701.5,-1090.2,357.4,875.0,480.3,464.9,-12.8,40.4,-8.0,5.2,9.4,-13.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,7,inf,inf,0.0023,0.04525,0.00365,-0.0174999999999999,0.01985,-0.0177,True,0.0669621493503226,0.0923234526126918,0.7490532077944105,-0.0500694665192038,-0.0446828862160241,-0.0229650538721665,-0.0446828862160241,0.006406642,0.006406642,29.803387999951752,0.7359431523434709,0.06384150957840509,0.09853414815036325,-0.03215612115650971,-0.06371388694740122,-0.005198234061006503
18.0,19.0,5.0,20.0,4.995,7.0,407.67,100880.0,294.45,1202.0,-1836.8,645.9,1551.8,836.8,782.3,474.578,1.193537211329529,955.2723697709672,40.00926970320594,432978.4388268992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100880.0,1.524490400377946e-05,inf,inf,11.167011654370876,-20.13774847121245,155.49603834241725,-6.714168879637051,-1.034592853444959,-5.215771483565044,0.0538282838722727,-0.0970698764187793,0.7495366846539743,-0.0231737864142201,-0.0302282286666779,-0.0180021051767244,0.7513769337555157,-0.0116374055040061,0.0970698764187793,0.7458866846539743,0.06295689811045631,0.0445363146676184,-0.0312738873735568,-0.0652498902550815,-0.0652498902550815,-0.0044804228197224995,1214.8,-1877.2,653.9,1546.6,827.4,795.4,-12.8,40.4,-8.0,5.2,9.4,-13.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,7,inf,inf,0.0023,0.04525,0.00365,-0.0174999999999999,0.01985,-0.0177,True,0.0652568981104563,0.0897863146676184,0.7495366846539744,-0.0487738873735567,-0.0453998902550815,-0.0221804228197225,-0.0453998902550815,0.006406642,0.006406642,39.75457636457644,0.7364204933052375,0.06215790000994326,0.09583794395063948,-0.030876984454939513,-0.06442179135031928,-0.004423560912133392
81.0,19.0,32.0,55.0,4.995,7.005,631.69,100863.0,295.37,1871.2,-2688.7,1061.1,2383.6,1282.8,1117.2,585.28,1.1896191513834216,1486.4721011284482,49.990721579981376,537923.5895698938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100863.0,1.5332012183083072e-05,inf,inf,17.318105521227153,-29.59763150125457,243.0460141765977,-9.905357437973214,-1.7431819501050825,-7.417915156351737,0.0536468714485093,-0.0916855674762999,0.752891721477431,-0.0219707733951873,-0.0327307833082432,-0.0164534529910187,0.7547034337923705,-0.0121102480349311,0.0916855674762999,0.7492417214774311,0.0621280263627277,0.039208626076130806,-0.028698462205695597,-0.0677013132665209,-0.0677013132665209,-0.002713412750778698,1884.0,-2729.1,1069.1,2378.4,1273.4,1130.3,-12.8,40.4,-8.0,5.2,9.4,-13.1,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,7,inf,inf,0.0023,0.04525,0.00365,-0.0174999999999999,0.01985,-0.0177,True,0.0644280263627277,0.0844586260761308,0.7528917214774311,-0.0461984622056955,-0.0478513132665209,-0.0204134127507787,-0.0478513132665209,0.006406642,0.006406642,49.67248773382139,0.7397329507111952,0.06133954763295686,0.09052196830835013,-0.02833424450313715,-0.06684210288091258,-0.0026789763077700803
18.0,19.0,59.0,15.0,10.0,7.0,406.83,100849.0,294.79,2094.6,-1774.7,992.6,1921.7,1669.1,701.8,476.25,1.191794283229346,953.2892890203932,39.996934387809866,431827.6809855875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100849.0,1.528081674783547e-05,inf,inf,19.365430899217703,-20.127867902053005,220.01277627781437,-6.321630336538267,1.1048959849704865,-4.699296312848915,0.0935412636714432,-0.0972240797722697,1.0627325167198145,-0.0218643383096629,0.0323494665273659,-0.0162532446428597,1.0628304918170572,-0.0924214031855898,0.0972240797722697,1.0749825167198146,0.1008926560417734,0.0439495738399087,-0.0302964074871629,-0.0150654162978471,-0.0150654162978471,-0.006241419221963699,2106.6,-1815.0,1000.6,1917.3,1659.5,715.5,-12.0,40.3,-8.0,4.4,9.6,-13.7,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,7,inf,inf,0.0037999999999999,0.04115,-0.01225,-0.0154,0.02105,-0.0177,True,0.1046926560417733,0.0850995738399087,1.0627325167198145,-0.0456964074871629,0.0059845837021529,-0.0239414192219637,0.0059845837021529,0.006406642,0.006406642,39.74231957404934,1.061339706881297,0.09961220794231875,0.09599019027971747,-0.02991190995375294,-0.014874218202535936,-0.006162208170394651
40.0,15.0,4.0,22.0,-0.0,8.005,103.05,101029.0,293.09,362.8,-6.8,58.5,140.5,181.8,-68.3,244.369,1.2008465154326382,240.4044067896757,20.00978668764222,218652.33126301787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101029.0,1.5097974472874456e-05,inf,inf,3.4262834357865284,-1.4508740516786562,16.711251879422523,-0.4273118056351523,-1.387901374050938,0.3468572553219585,0.0656268627289912,-0.027789969513924,0.3200864883697815,-0.0058604966599534,-0.1611337901231013,0.00475707846001,0.3200864883697815,0.0656268627289912,0.027789969513924,0.30663648836978147,0.0662574070662615,-0.0406699834236785,0.006206817943318002,-0.2013809161841041,-0.2013809161841041,0.0251570784600099,372.5,-49.4,67.9,135.8,170.8,-53.9,-9.7,42.6,-9.4,4.7,11.0,-14.4,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,8,inf,inf,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0688574070662615,0.0183800165763215,0.3200864883697815,-0.013693182056682,-0.1796309161841041,0.00475707846001,-0.1796309161841041,0.006406642,0.006406642,19.88240722246964,0.30274490572977275,0.0654165215719034,0.027437281666819708,0.006128046023230062,-0.19882515225131983,0.024837805139575023
40.0,18.0,45.0,18.0,0.0,8.0,229.81,100875.0,294.41,480.0,-1363.6,-95.5,597.0,225.5,607.7,359.408,1.1936402068808332,536.8355649666822,29.99155047622132,324629.2365805049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100875.0,1.5241988430525091e-05,inf,inf,4.516052149408281,-14.743753591657311,36.392268492599904,-4.559845942573683,-1.9429537849133236,-4.0754737473037865,0.0387363280106304,-0.1264641895929346,0.3121538022019939,-0.0280053397512163,-0.1010163406304396,-0.0250304568131932,0.3121538022019939,0.0387363280106304,0.1264641895929346,0.2987038022019939,0.0533597621552773,0.0607923939041174,-0.043749646972833595,-0.1336842896616442,-0.1336842896616442,-0.004630456813193299,490.8,-1405.1999999999998,-85.5,591.0,216.3,622.2,-10.8,41.6,-10.0,6.0,9.2,-14.5,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,30,0.0,8,inf,inf,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0559597621552773,0.1198423939041174,0.3121538022019939,-0.0636496469728336,-0.1119342896616442,-0.0250304568131932,-0.1119342896616442,0.006406642,0.006406642,29.80062851793194,0.2949128948075938,0.05268256315269789,0.12485920824378367,-0.04319441179005694,-0.13198767663409813,-0.004571690795341561
61.0,15.0,24.0,15.0,-0.0,8.0,230.86,101025.0,293.37,476.0,-1367.6,-94.0,600.7,222.0,607.1,359.514,1.1996528968660631,539.2972240075522,29.984808994792356,327084.7281149284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101025.0,1.5124163361374076e-05,inf,inf,4.469148650115811,-14.832125317748291,36.62430611287856,-4.586207676004508,-1.9622057383885032,-4.071099861156566,0.0381590361518074,-0.1266414815254421,0.3127101670605611,-0.0280386750622922,-0.1015516064189312,-0.0248894629762073,0.3127101670605611,0.0381590361518074,0.1266414815254421,0.2992601670605611,0.0528127627291627,0.0610483039418765,-0.0438329525413441,-0.1340568440261456,-0.1340568440261456,-0.004489462976207399,485.7,-1410.1999999999998,-84.6,596.0,211.0,621.5,-9.7,42.6,-9.4,4.7,11.0,-14.4,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,30,-0.0,8,inf,inf,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0554127627291627,0.1200983039418765,0.3127101670605611,-0.0637329525413441,-0.1123068440261456,-0.0248894629762073,-0.1123068440261456,0.006406642,0.006406642,29.793929951817983,0.29546219873275215,0.05214250580148794,0.12503425013028255,-0.04327666011157784,-0.13235550283951755,-0.0044324863382539225
19.0,14.0,47.0,45.0,-0.0,8.0,408.69,101047.0,294.03,856.4,-2322.0,-130.1,1041.6,381.0,1010.4,472.001,1.19722073276077,957.6804841882662,39.99799317643506,434671.539450317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101047.0,1.5181243167403906e-05,inf,inf,7.96908467085635,-25.08351550932847,65.41355902437728,-7.64604488008163,-3.583113855162952,-6.717296355747996,0.038316742899132,-0.1206058982272112,0.3145197506083121,-0.0263237744561465,-0.1044264254124573,-0.0231262825417678,0.3145197506083121,0.038316742899132,0.1206058982272112,0.3010697506083121,0.0521289438415458,0.055049509988340996,-0.0404169048671131,-0.1369761131345277,-0.1369761131345277,-0.002726282541767898,866.1,-2364.6,-120.7,1036.9,370.0,1024.8,-9.7,42.6,-9.4,4.7,11.0,-14.4,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,40,-0.0,8,inf,inf,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0547289438415458,0.114099509988341,0.3145197506083121,-0.0603169048671131,-0.1152261131345277,-0.0231262825417678,-0.1152261131345277,0.006406642,0.006406642,39.743371622576255,0.29724881650771623,0.05146736539087196,0.1190752655803304,-0.03990396615528548,-0.13523772294227057,-0.0026916827657669793
19.0,18.0,35.0,47.0,0.0,8.0,631.69,100882.0,295.51,1376.0,-3289.9,-123.0,1558.5,595.5,1386.2,583.093,1.1892795482496608,1486.4721011284482,49.997858587400685,537650.0727246344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100882.0,1.534200199757296e-05,inf,inf,12.75930165507513,-35.87148260996449,102.88892767339456,-10.766943036811051,-5.822092563809889,-9.189650121642412,0.0395249130930381,-0.1111202847150593,0.3187224531923542,-0.0238818303228307,-0.1093182786198012,-0.020383284668723,0.3187224531923542,0.0395249130930381,0.1111202847150593,0.3052724531923542,0.0520052139591815,0.04548806502246001,-0.0353014124091611,-0.142208492697247,-0.142208492697247,1.6715331276902223e-05,1386.8,-3331.5,-113.0,1552.5,586.3,1400.7,-10.8,41.6,-10.0,6.0,9.2,-14.5,tailOff_alfa0_V50_balance,raw_tailOff_alfa0_V50_balance.txt,0,0,50,0.0,8,inf,inf,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0546052139591815,0.10453806502246,0.3187224531923542,-0.0552014124091611,-0.120458492697247,-0.020383284668723,-0.120458492697247,0.006406642,0.006406642,49.67957930806332,0.30139818178508576,0.05134520578823796,0.10971003581334196,-0.03485339539582506,-0.14040369736977432,1.65031937933137e-05
40.0,19.0,14.0,52.0,4.995,8.0,102.53,100868.0,293.73,438.6,12.2,222.6,305.3,287.9,-83.5,244.912,1.1963205233115957,239.19143759296685,19.996962662337733,217321.7024621642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100868.0,1.5180681797743834e-05,inf,inf,4.146249238392909,-1.3456355648588554,39.4123786337068,-0.2922689743796674,-0.7603766151227331,0.4527704167027412,0.0798197855853713,-0.0259049410895316,0.7587309471948911,-0.0040287381593155,-0.088726543689557,0.0062411463928085,0.762799328319273,0.0134548548047655,0.0259049410895316,0.7554809471948913,0.0800482559006098,-0.043505931094289,0.0081694965297259,-0.1346739871866176,-0.1346739871866176,0.0257873765560668,451.0,-30.2,230.7,299.90000000000003,277.79999999999995,-70.2,-12.4,42.4,-8.1,5.4,10.1,-13.3,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,8,inf,inf,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0826482559006098,0.014544068905711,0.7587309471948912,-0.0118305034702741,-0.1112239871866176,0.0051873765560668,-0.1112239871866176,0.006406642,0.006406642,19.869664833092124,0.7458929932152739,0.07903234809171876,0.025576176500651696,0.008065815878275335,-0.13296481371746355,0.025460104001288723
61.0,19.0,22.0,45.0,4.995,7.995,230.14,100879.0,293.89,661.4,-1218.3,307.1,938.9,468.6,506.3,360.676,1.1957996126521522,537.6092182418962,29.9860421447946,325601.3659199545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100879.0,1.519369027117343e-05,inf,inf,6.1944844147921545,-13.703670065949286,87.97351090788248,-4.397982297532458,-0.5756836170570514,-3.406930876146013,0.0530565783777398,-0.1173737467448485,0.7535047574747399,-0.0269723462184081,-0.0298873634325898,-0.0208943358378573,0.755262745548857,-0.0127516756633124,0.1173737467448485,0.75025475747474,0.06626600471795539,0.0508034350779231,-0.0380071713101946,-0.0682915175366986,-0.0682915175366986,-0.005265600683233701,673.8,-1260.7,315.20000000000005,933.5,458.5,519.6,-12.4,42.4,-8.1,5.4,10.1,-13.3,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,8,inf,inf,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0688660047179554,0.1088534350779231,0.7535047574747399,-0.0580071713101946,-0.0448415175366986,-0.0258656006832337,-0.0448415175366986,0.006406642,0.006406642,29.79515525176214,0.7407331300738558,0.06542501010914632,0.11588413395397217,-0.0375248149903289,-0.06742481675520133,-0.005198773932389297
19.0,19.0,5.0,48.0,4.995,8.0,407.28,100881.0,294.47,1170.0,-2064.6,585.0,1641.1,807.7,838.7,474.684,1.19346797836662,954.3516455870612,39.99114379444686,432734.4656900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100881.0,1.5246588503828065e-05,inf,inf,10.869835345266646,-23.10496240930716,156.50894561838436,-7.408283049954183,-1.1072852430952818,-5.590526234191041,0.0524463561621584,-0.1114801695832018,0.755147032474605,-0.0255941726986029,-0.0323833315649956,-0.0193141775157795,0.75684565236013,-0.0135025713647228,0.1114801695832018,0.7518970324746053,0.0648509927256814,0.04504613021499631,-0.0351170004082194,-0.0706154927263145,-0.0706154927263145,-0.0034397995928683,1182.4,-2107.0,593.1,1635.6999999999998,797.6,852.0,-12.4,42.4,-8.1,5.4,10.1,-13.3,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,8,inf,inf,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0674509927256814,0.1030961302149963,0.7551470324746051,-0.0551170004082194,-0.0471654927263145,-0.0240397995928683,-0.0471654927263145,0.006406642,0.006406642,39.736565842782724,0.7423545626458887,0.06402795630617268,0.11006535331341709,-0.034671323803049686,-0.06971929792878606,-0.003396144434762744
82.0,19.0,33.0,13.0,4.995,7.995,631.78,100861.0,295.39,1850.7,-2928.9,989.9,2498.6,1253.5,1144.8,585.693,1.1895150185072063,1486.686443885532,49.99651393260044,537910.7048842647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100861.0,1.5334155974554106e-05,inf,inf,17.12694673170276,-33.11714293270985,245.0015645890187,-10.597378709065609,-1.9299532472160517,-7.607414943031312,0.0530470633546688,-0.1025732844737133,0.7588400736185708,-0.0235023358881806,-0.0362324622300359,-0.0168713439559291,0.7605769713012348,-0.0132256941682798,0.1025732844737133,0.7555900736185709,0.06419803497121529,0.0361481536032626,-0.0307449042335201,-0.0746339344966486,-0.0746339344966486,-0.0006255699793352998,1863.1,-2971.3,998.0,2493.2,1243.4,1158.1,-12.4,42.4,-8.1,5.4,10.1,-13.3,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,50,5.0,8,inf,inf,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0667980349712153,0.0941981536032626,0.7588400736185708,-0.0507449042335201,-0.0511839344966486,-0.0212255699793353,-0.0511839344966486,0.006406642,0.006406642,49.678243213144896,0.7460007346945255,0.06338328536413208,0.10127150719564455,-0.030354714741656325,-0.07368674088186766,-0.0006176307504306298
19.0,19.0,59.0,56.0,10.0,8.0,406.85,100850.0,294.81,1965.9,-1956.2,995.8,2053.8,1572.1,722.8,476.508,1.191725248352558,953.3365044698418,39.99908337276331,431803.23802507645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100850.0,1.5282502810122006e-05,inf,inf,18.17811468781237,-22.778109223748736,225.95453459536705,-7.031145224890735,1.0993428287714515,-4.850111740352121,0.0878017955195359,-0.1100201491041382,1.0913790667497354,-0.0243171011175843,0.0321852854979458,-0.0167740323730204,1.0900451881982194,-0.1030480971288951,0.1100201491041382,1.1040290667497352,0.0981591598000848,0.0427797924236991,-0.0336732910885,-0.017211911192134596,-0.017211911192134596,-0.0048748051440324,1977.5,-1998.4,1004.3,2049.1000000000004,1562.6,737.8,-11.6,42.2,-8.5,4.7,9.5,-15.0,tailOff_alfa10_betaSweep_balance,raw_tailOff_alfa10_betaSweep_balance.txt,0,0,40,10.0,8,inf,inf,0.0040999999999999,0.05395,-0.01265,-0.0179,0.02465,-0.0206,True,0.1022591598000847,0.0967297924236991,1.0913790667497352,-0.0515732910885,0.0074380888078654,-0.0254748051440324,0.0074380888078654,0.006406642,0.006406642,39.74445487886924,1.0900176215591448,0.09691340302708396,0.1086238622350148,-0.033245936875931734,-0.016993471517349684,-0.004812938054525869
41.0,15.0,5.0,3.0,-0.0,9.0,102.93,101034.0,293.09,365.2,-49.6,43.3,157.1,181.2,-59.9,244.28,1.2009059462156526,240.1244886000381,19.99763911611648,218530.40617184385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101034.0,1.5097227299919168e-05,inf,inf,3.447652808240317,-2.063555410858455,16.78307288842442,-0.5524876717037538,-1.4216347656787032,0.2878106846348977,0.0661131503867435,-0.0395713132376273,0.3218368796219977,-0.0075860918060339,-0.165242601493353,0.0039518678664173,0.3218368796219977,0.0661131503867435,0.0395713132376273,0.3091868796219978,0.0677895050142671,-0.036908250606032,0.0018606160980378997,-0.2061267891741456,-0.2061267891741456,0.0254518678664173,374.8,-94.7,52.6,152.6,169.89999999999998,-45.0,-9.6,45.1,-9.3,4.5,11.3,-14.9,tailOff_alfa0_balance,raw_tailOff_alfa0_balance.txt,0,0,20,-0.0,9,inf,inf,0.0037,0.06565,0.0126499999999999,-0.0206,0.02225,-0.0215,True,0.0714895050142671,0.028741749393968,0.3218368796219977,-0.0187393839019621,-0.1838767891741456,0.0039518678664173,-0.1838767891741456,0.006406642,0.006406642,19.87033698066202,0.30526292947616773,0.06692917537022888,0.03906910609177651,0.0018370026613417645,-0.20351079445461473,0.025128853316937785
