V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
20,-3.0,-1.0,False,extrap_alpha,0.01232969163396569,0.03283942002142654,0.0027481602458288654,-0.0037475567674767336,-0.17757677521673598,-0.0033566522663693843
20,-3.0,0.0,True,measured,0.011264055178833762,0.04317774501480438,0.0073300943101202,-0.003915070631692913,-0.18061759495464724,-0.0034290536794530616
20,-3.0,1.0,False,extrap_alpha,0.01663549903858952,0.0331492780663572,0.015371853002991383,-0.010014882297989282,-0.17771091292012436,-0.004087280268136755
20,-3.0,2.0,False,extrap_alpha,0.015943323623566097,0.03453846021309033,0.0311312449127176,-0.01634653468310788,-0.17696327322551716,-0.0045913655442799215
20,-3.0,3.0,False,extrap_alpha,0.01493424670252469,0.03432491681287422,0.042793684315204424,-0.020260843670882413,-0.1748365756110082,-0.004841813463422918
20,-3.0,4.0,False,extrap_alpha,0.01842800393248578,0.036031464583082116,0.058619764477184796,-0.026404619129322092,-0.17539043536434798,-0.005759942129813158
20,-3.0,5.0,False,extrap_alpha,0.021404230652425638,0.045273718447229355,0.013702010056861082,-6.368605160849252e-05,-0.20755071600045671,0.010664009129637128
20,-3.0,6.0,False,extrap_alpha,0.03032909433586428,0.05153546701721324,0.010430567271712552,0.006668459221038847,-0.22471758261793096,0.01835181715042347
20,-3.0,7.0,False,extrap_alpha,0.03523636292225052,0.05509720299329905,0.01676981729341217,0.007807518172238244,-0.23193680031988903,0.022464770665840572
20,-3.0,8.0,False,extrap_alpha,0.036856587184764256,0.05724785501732197,0.028554358437317986,0.0049654560454266096,-0.23834480830464697,0.024464780247079817
20,-3.0,9.0,False,extrap_alpha,0.03926369959532949,0.058898884937350106,0.04132753599644791,0.00011473601221106771,-0.24225003337406756,0.024784738578848334
20,-3.0,10.0,False,extrap_alpha,0.04414413556320307,0.05987874466423665,0.05477479407574357,-0.006971574157593096,-0.23974431133542026,0.022238050561589957
20,-2.5,-10.0,False,extrap_alpha,0.0787268779787729,0.03912101343499562,-0.033579911163707704,0.005390531959511771,-0.18256933573880008,-0.014268210316805533
20,-2.5,-9.0,False,extrap_alpha,0.0793998102740687,0.04635665889772561,-0.020535065228303617,-0.011619684397308497,-0.21272101554643377,-0.03035302427385972
20,-2.5,-8.0,False,extrap_alpha,0.07957956780751935,0.045585754573912285,-0.008936920234616116,-0.015333315106403317,-0.20724929801845624,-0.030245846192726803
20,-2.5,-7.0,False,extrap_alpha,0.07965297355841025,0.04507986527369519,-0.00023858455840446375,-0.01722896771848265,-0.20376816461319747,-0.028908975051569922
20,-2.5,-6.0,False,extrap_alpha,0.07650125599054303,0.044614365365290454,0.008837360830968597,-0.01915017520974822,-0.20050984820417173,-0.027344480373303413
20,-2.5,-5.0,False,extrap_alpha,0.06407913875301019,0.041785024875275634,-0.010197824528851394,-0.004733631450554098,-0.18578200635423345,-0.017426390399843124
20,-2.5,-4.0,False,extrap_alpha,0.06384220362409915,0.03969731157832105,-0.008470331060974527,-0.002584246518901721,-0.17655587015935134,-0.013451036488785977
20,-2.5,-3.0,False,extrap_alpha,0.060808832871123264,0.033723541133366175,-0.025628119358896435,0.007023123312812959,-0.16438178820544525,-0.004174965862512256
20,-2.5,-2.0,False,extrap_alpha,0.0603737676213211,0.03423811564475792,-0.01138761973397745,0.0016419522222302298,-0.1698402122174254,-0.0032826187599392584
20,-2.5,-1.0,False,extrap_alpha,0.0574420046231261,0.03446108286964045,0.0024895867267213205,-0.00360305305261495,-0.17040794515181662,-0.003404508808458776
