AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit
5.0,-8.0,19.985428956521847,19.841982573708144,10,-20,0.8763481260517495,0.8638132109454553,0.1202024411366563,0.1184831159616192,-0.1264643461417977,-0.1246554533105864,0.0265632908041916,0.0261833406619182,-0.5355220689021349,-0.5278621864060333,0.0444106275418018,0.0437753965993203,0.007229438,20.0,5.0,-8.0,0.7461732634038976,True,0.08360207247434115,0.06066932168539011,0.8429018453108168,0.12887189822482953,0.045269825750488386
7.0,-8.0,19.979879219980287,19.836472670668996,10,-20,1.0719992076978615,1.05666578178749,0.1351159027776031,0.1331832617180984,-0.1326357702729036,-0.1307386039858947,0.0290766829451688,0.0286607822985474,-0.6370235944532244,-0.6279118768152203,0.0484978279697013,0.0478041354308939,0.007229438,20.0,7.0,-8.0,1.1165425744005675,True,0.08360207247434115,0.06066932168539011,0.8429018453108168,0.15134195309608278,0.06773988062174165
8.0,-8.0,19.99467512367308,19.85116237604751,10,-20,1.154485891795537,1.1379726110400112,0.1443668158780085,0.1423018536473595,-0.132063746732025,-0.1301747624292191,0.0297755766746527,0.0293496793459971,-0.6863680704046786,-0.6765505501311366,0.049240538312979,0.0485362223577178,0.007229438,20.0,8.0,-8.0,1.2949816634772207,True,0.08360207247434115,0.06066932168539011,0.8429018453108168,0.16216773159252224,0.0785656591181811
10.0,-8.0,19.991645791324988,19.848154786878844,10,-20,1.2284416332004726,1.2108705206169603,0.1787153989942389,0.1761591290736617,-0.1100471134174849,-0.1084730457800087,0.0225178268618553,0.0221957413347677,-0.7700931319190601,-0.7590780435705109,0.0425883474348215,0.0419791816207539,0.007229438,20.0,10.0,-8.0,1.4662074176991886,True,0.08360207247434115,0.06066932168539011,0.8429018453108168,0.1725558819562384,0.08895380948189723
12.0,-8.0,19.990818798848515,19.847333730180864,10,-20,1.303809402877236,1.2851602614070696,0.2150712028229474,0.2119949147713711,-0.0984576645979701,-0.0970493675632518,0.0159980819310098,0.0157692520939766,-0.8607331184920112,-0.8484215538880194,0.0391751232972453,0.0386147788060418,0.007229438,20.0,12.0,-8.0,1.6516368974998876,True,0.08360207247434115,0.06066932168539011,0.8429018453108168,0.1838057627162215,0.10020369024188037
0.002,-7.995,19.997155339250007,19.853624789757195,10,-10,0.3505930654961963,0.345578329705467,0.0914067666778578,0.0900993227222121,-0.1231819530855117,-0.1214200102243898,0.0255531179633355,0.025187616908618,-0.4046489504128323,-0.3988610219737905,0.0383085477742486,0.0377605984149465,0.007229438,20.0,0.0,-8.0,0.11942438196202045,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.08170657081431376,0.007397251136072736
0.005,-7.995,20.019039831241976,19.87535220474957,10,-10,0.3513221651331372,0.3462970006077744,0.0914437454839578,0.0901357725990185,-0.1227797510549333,-0.121023561122538,0.0252072950086421,0.0248467404600562,-0.4040289694871395,-0.3982499089945679,0.0382428036200811,0.037695794637516,0.007229438,20.0,0.0,-8.0,0.1199216126299409,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.0817373697187145,0.007428050040473469
2.493,-7.995,19.987841984015635,19.844378281580404,10,-10,0.6197400465025026,0.6108755454669621,0.0989159242878551,0.0975010724992228,-0.116820704825249,-0.1151497505844505,0.0248195550013378,0.0244645465227786,-0.4829365688688116,-0.4760288472539221,0.0375878597950855,0.0370502188536009,0.007229438,20.0,2.5,-8.0,0.3731689320495585,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.09742373116775178,0.023114411489510753
4.999,-7.995,19.98504713831826,19.84160349602318,10,-10,0.8725260248620443,0.8600457794840424,0.1117829833307616,0.1101840865399483,-0.1048441275683824,-0.1033444812527291,0.0229983323817372,0.0226693739057372,-0.544242916577054,-0.5364582947427712,0.0340447223703489,0.0335577609767617,0.007229438,20.0,5.0,-8.0,0.739678742808314,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.12012567083430345,0.04581635115606241
7.0,-7.995,19.98890359124992,19.845432269077424,10,-10,1.068904922931638,1.0536157563694712,0.1262118906663779,0.124406608852134,-0.1088731427051535,-0.1073158670511128,0.0253597691348483,0.0249970336604738,-0.6471683709762731,-0.6379115467205808,0.0370028072129055,0.0364735346175522,0.007229438,20.0,7.0,-8.0,1.110106162070013,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.14307027061324573,0.0687609509350047
8.0,-7.995,19.9950706042524,19.85155501804585,10,-10,1.1503653339162556,1.133910991888014,0.135760104492046,0.1338182490420933,-0.1073873303475606,-0.1058513071287253,0.0255135595490744,0.0251486243212809,-0.698512654438907,-0.6885214231419202,0.0373963370327089,0.0368614355522854,0.007229438,20.0,8.0,-8.0,1.2857541375244597,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.15395006052409066,0.07964074084584964
10.0,-7.995,19.991729564992664,19.84823795925697,10,-10,1.2289950970307335,1.2114160679333148,0.170750487789063,0.1683081446092615,-0.0888581734069409,-0.0875871834578044,0.0185609766641224,0.0182954882584782,-0.7832298205038517,-0.7720268304855287,0.0323788992698121,0.0319157651094061,0.007229438,20.0,10.0,-8.0,1.4675288896470136,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.1652093483642867,0.09090002868604566
12.0,-7.995,19.9951021250338,19.851586312585315,10,-10,1.3018006487289362,1.2831802396334615,0.2080437026384408,0.2050679329945653,-0.0771562807120472,-0.0760526697155814,0.012178683365397,0.0120044845994574,-0.8731346841659242,-0.8606457327811698,0.0288490667451048,0.0284364218249006,0.007229438,20.0,12.0,-8.0,1.6465515273857876,True,0.07430931967824103,0.06194087852533516,0.843876695455585,0.17629816782174917,0.10198884814350814
0.002,-8.0,19.998568661656297,19.85502796797357,10,0,0.346493535355006,0.341537437519637,0.0870640705878574,0.0858187427310568,-0.0917658088803213,-0.0904532293359824,0.0198945147007265,0.0196099519277357,-0.4053159786961884,-0.3995185093650549,0.0246816190082202,0.024328583508107,0.007229438,20.0,0.0,-8.0,0.11664782122747995,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.07741871393605693,0.007266816562446757
0.005,-8.0,20.0207556351313,19.87705569337351,10,0,0.3477163354988412,0.3427427472443804,0.087110752226043,0.0858647566547186,-0.0917266056622412,-0.0904145868642494,0.0196320653063763,0.019351256499167,-0.4038588981318395,-0.3980822702684221,0.024723338044362,0.0243697058126979,0.007229438,20.0,0.0,-8.0,0.11747259078862524,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.07747009465662302,0.007318197283012849
2.493,-8.0,19.98896908161509,19.845497289382333,10,0,0.6156754733649946,0.6068691102745326,0.0945600996255517,0.0932075517213424,-0.0859720068878228,-0.0847422994509942,0.0190354538992338,0.0187631787707278,-0.4842851124473057,-0.477358101832108,0.0238997875787801,0.0235579350666874,0.007229438,20.0,2.5,-8.0,0.3682901170054028,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.0930952896622767,0.02294339228866653
5.0,-8.0,19.98200268783839,19.838580897233854,10,0,0.8660415046269327,0.8536540110997487,0.1073890335880251,0.1058529860067544,-0.0748970788839004,-0.0738257825604303,0.0170682326765107,0.0168240958531931,-0.5367302698893927,-0.5290531057943962,0.0204446177871072,0.0201521865708774,0.007229438,20.0,5.0,-8.0,0.7287251706666898,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.11554933458202177,0.04539743720841159
7.0,-8.0,19.98630577292572,19.84285309671988,10,0,1.0644902325621168,1.049264211874697,0.1218703710859601,0.120127188542263,-0.079462856148496,-0.078326252866861,0.019371201598536,0.0190941240761151,-0.6455613783763797,-0.6363275398671246,0.0235065132630014,0.0231702859813568,0.007229438,20.0,7.0,-8.0,1.1009553863210293,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.138738183440888,0.06858628606727783
8.0,-8.0,19.99628850962159,19.852764181840357,10,0,1.1462521502853726,1.129856641506267,0.1318323249554929,0.1299466508124698,-0.0792090695619586,-0.0780760963369447,0.0202189770211453,0.0199297732755539,-0.6982467265731759,-0.6882592989965627,0.02441522634373,0.0240660012122763,0.007229438,20.0,8.0,-8.0,1.2765760303558211,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.14967883360777637,0.07952693623416619
10.0,-8.0,19.995006014577445,19.85149089196641,10,0,1.2303068024764852,1.2127090112959191,0.1662206640926557,0.1638431136062977,-0.0616992863016009,-0.0608167656537917,0.0134085675952771,0.0132167770824576,-0.7830180020202271,-0.7718180417644279,0.0197178092789507,0.0194357740260115,0.007229438,20.0,10.0,-8.0,1.4706631460783257,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.1617698907081001,0.09161799333448994
12.0,-8.0,19.991412696483817,19.84792336508717,10,0,1.2996415571947908,1.2810520308367614,0.2043698217583478,0.2014466017617798,-0.0519398418147325,-0.0511969161571912,0.0073639553741357,0.0072586244528759,-0.869323953814186,-0.8568895095140389,0.0168238114762411,0.0165831707509974,0.007229438,20.0,12.0,-8.0,1.6410943057109908,True,0.07015189737361018,0.06229706209664581,0.8460769105565765,0.1723872512429396,0.10223535386932943
0.002,-8.005,19.998426614490327,19.854886940358,10,10,0.3424017593484447,0.3375041885565547,0.0842492581428692,0.0830441921797033,-0.0424216373061232,-0.0418148560436379,0.0099424798301713,0.0098002667793158,-0.3778507386246273,-0.3724461205388341,0.004076600296172,0.0040182903196732,0.007229438,20.0,0.0,-8.0,0.1139090772932184,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.07449130248821877,0.007183344032555657
0.005,-8.005,20.01853225949999,19.874848276128315,10,10,0.3444652418592466,0.3395381558811797,0.084278911099306,0.0830734209927198,-0.0431299586828578,-0.0425130458892362,0.0098326457456492,0.0096920037153555,-0.3774402860727419,-0.3720415389276629,0.0042807789671443,0.0042195485047894,0.007229438,20.0,0.0,-8.0,0.11528615929919228,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.07457814415215823,0.007270185696495122
2.493,-8.005,19.99075461199976,19.84727000403632,10,10,0.6141827579794076,0.6053977460621608,0.0918090706998949,0.0904958723566796,-0.0405413297464314,-0.0399614436126442,0.0099751068490324,0.0098324271150182,-0.4679573102935556,-0.4612638456948156,0.0041421180132799,0.0040828708989046,0.007229438,20.0,2.5,-8.0,0.3665064309371445,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.09042061853619868,0.023112660080535564
5.0,-8.005,19.982142624945563,19.838719829935677,10,10,0.8660528141544989,0.853665158860588,0.1049647020449229,0.1034633310826566,-0.0351432676094726,-0.0346405930867036,0.009380997120496,0.0092468152822263,-0.5262232647841477,-0.5186963884721685,0.0025920524747412,0.0025549768460543,0.007229438,20.0,5.0,-8.0,0.728744203452473,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.11326408811207903,0.04595612965641592
7.0,-8.005,19.9861726989742,19.842720977913075,10,10,1.0631037849821487,1.0478975954579364,0.1194843521216371,0.1177752981899272,-0.0376978187628882,-0.0371586050145639,0.0108392791353672,0.0106842386443383,-0.627347828754995,-0.6183745092010515,0.0046838752473033,0.0046168790652518,0.007229438,20.0,7.0,-8.0,1.098089370566525,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.13655576481763645,0.06924780636197335
8.0,-8.005,19.992663044470763,19.84916473864097,10,10,1.145695956670255,1.1293084034507503,0.1290847388811424,0.1272383650540159,-0.0379855842734712,-0.0374422544482838,0.0117108930914119,0.0115433854008539,-0.6784904467941266,-0.6687856047363098,0.0055325679473866,0.0054534324218132,0.007229438,20.0,8.0,-8.0,1.2753374701044826,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.1477333997204312,0.08042544126476808
10.0,-8.005,19.991638421186764,19.848147469640143,10,10,1.223009115515518,1.2055157073806946,0.1649549055904204,0.1625954599814494,-0.0270811263030466,-0.0266937692595382,0.0067960570017972,0.0066988490600641,-0.7700537850524685,-0.7590392595049542,0.0036400956799053,0.0035880292818952,0.007229438,20.0,10.0,-8.0,1.4532681207415765,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.15895407771936365,0.09164611926370055
12.0,-8.005,19.98629758575306,19.842844968311045,10,10,1.301990046401075,1.2833669282409366,0.2023793533108729,0.1994846041380211,-0.0207339426574442,-0.020437373059925,0.0011334857387033,0.0011172728353074,-0.8618749935390976,-0.8495470960345703,0.0024990911337998,0.0024633451850451,0.007229438,20.0,12.0,-8.0,1.6470306725025772,True,0.0673079584556631,0.06306208603608203,0.8483012996547654,0.17117314842908665,0.10386518997342356
0.002,-8.0,19.99828559872737,19.8547469367425,10,20,0.3375326279915143,0.332704703207171,0.0872103219702742,0.0859629021951956,-0.0264965305679862,-0.02611753533606,0.006905855902812,0.0068070774437673,-0.3569233565981264,-0.3518180749852495,-0.0025788293601974,-0.0025419428693808,0.007229438,20.0,0.0,-8.0,0.11069241953617173,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.07762188048831598,0.0068117666242223035
0.005,-8.0,20.01569022505402,19.872026640522016,10,20,0.3385178877077255,0.3336758701826857,0.0872983357374626,0.0860496570504664,-0.0265857277097782,-0.0262054566394416,0.0067556854496665,0.0066590549656396,-0.356503853677153,-0.3514045724576642,-0.0025732365031333,-0.0025364300101925,0.007229438,20.0,0.0,-8.0,0.11133958634217252,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.0776617057018933,0.006851591837799645
2.493,-8.0,19.99156712868324,19.848076688842013,10,20,0.6093457558058818,0.600629930333852,0.0944281934983342,0.0930775323239044,-0.0248484537093771,-0.0244930318758495,0.0068009389296803,0.0067036611589036,-0.4443781828868612,-0.4380219842119442,-0.0024502209359366,-0.0024151740059431,0.007229438,20.0,2.5,-8.0,0.36075631321284796,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.09301025931323842,0.02220014544914476
5.0,-8.0,19.984207629718863,19.84077001303735,10,20,0.8648328498960619,0.8524626444579305,0.1072614793159744,0.1057272562173768,-0.0229635219553082,-0.0226350613930107,0.0069055040040273,0.0068067305783949,-0.5107930455813409,-0.5034868766367068,-0.0026092280592875,-0.0025719067582612,0.007229438,20.0,5.0,-8.0,0.7266925601962081,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.1155291664275587,0.044719052563465034
7.0,-8.0,19.9860722097813,19.842621209986223,10,20,1.05682106711164,1.0417047429420767,0.1213416452040197,0.119606025333018,-0.0210498319228155,-0.0207487439780702,0.0078005418495867,0.0076889661789588,-0.6046473193692817,-0.5959986983564324,-0.0027507441166542,-0.0027113986294483,0.007229438,20.0,7.0,-8.0,1.0851487714680181,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.137587768691543,0.06677765482744931
8.0,-8.0,19.994362886180664,19.8508523796548,10,20,1.1348258549552477,1.1185937830999908,0.1311928032377241,0.1293162765444445,-0.0175923553031509,-0.0173407216501661,0.0076514372980699,0.0075419943562511,-0.6539818328583041,-0.6446275517087905,-0.0033323272452193,-0.0032846630374878,0.007229438,20.0,8.0,-8.0,1.2512520515899492,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.14780939709617535,0.0769992832320817
10.0,-8.0,19.98983440340467,19.846356400282925,10,20,1.2293820540543254,1.2117974900863495,0.1641937353288127,0.1618451771792053,-0.0053830966496456,-0.0053060990986651,0.0025728307452629,0.002536030056112,-0.7489086023518584,-0.7381965286065217,-0.0060592937519265,-0.0059726241619238,0.007229438,20.0,10.0,-8.0,1.4684531569795765,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.16117547262905121,0.09036535876495755
12.0,-8.0,19.99192711586237,19.84843409219576,10,20,1.2945356400719363,1.276019146605485,0.2027178848291725,0.1998182934438294,0.0015880384984314,0.0015653238634916,-0.0033976286130967,-0.0033490303620571,-0.8442804160406855,-0.8322041839744897,-0.0076342823540879,-0.0075250847893745,0.007229438,20.0,12.0,-8.0,1.6282248625037905,True,0.07081011386409367,0.06153778779762218,0.8479667765887335,0.17100746993966448,0.10019735607557081
-5.002,-5.0,19.992476374403083,19.84897940840673,-20,0,-0.4983379619346841,-0.4912099452693914,0.1060447867070688,0.1045279666679515,-0.0586101403326648,-0.0577718055298645,0.0151234685177979,0.0149071487832679,0.6819842502374465,0.6722294342842584,0.0173089945494701,0.0170614139695578,0.007229438,20.0,-5.0,-5.0,0.24128721033155848,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.09253718952339612,0.01755291742172526
-2.5,-5.0,20.00296650515053,19.859394245733444,-20,0,-0.2231868814170405,-0.2199945101113523,0.092731904269554,0.0914055061029933,-0.0528764027720994,-0.0521200809404311,0.0128012985097421,0.0126181941185763,0.5893503620869639,0.5809205423189833,0.0163603076358586,0.0161262966746527,0.007229438,20.0,-2.5,-5.0,0.048397584479133886,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.07850505052422325,0.0035207784225523816
0.002,-5.0,20.01594804003117,19.872282605019706,-20,0,0.0580443613867384,0.0572141192480807,0.0838232669539202,0.0826242941895993,-0.0757368659373015,-0.074653557652935,0.0246733831765846,0.0243204654783441,0.5063426016797735,0.4991000900133752,0.0237026660860945,0.0233636331169471,0.007229438,20.0,0.0,-5.0,0.0032734554413335988,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.07522240612032222,0.00023813401865134304
-0.005,-5.0,20.00089296693339,19.85733559043713,-20,0,0.0574933844222455,0.0566710232264119,0.085873771099423,0.0846454687860053,-0.04928104918671,-0.0485761537809451,0.0113015087929153,0.0111398567632242,0.492114222232851,0.4850752273232818,0.0157143524327259,0.0154895809431329,0.007229438,20.0,-0.0,-5.0,0.0032116048735285167,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.07521790667790387,0.00023363457623300018
0.005,-5.0,19.995952911986773,19.85243099297379,-20,0,0.0581670103271965,0.0573350138696662,0.0845165757028544,0.0833076861417127,-0.0687662775621009,-0.0677826736428452,0.0212854029755796,0.020980945521549,0.5053618643835373,0.4981333807710417,0.0215993511075605,0.0212904030714596,0.007229438,20.0,0.0,-5.0,0.0032873038154348153,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.07522341354780537,0.0002391414461345063
2.5,-5.0,20.000190108431,19.85663777673563,-20,0,0.3345418883143613,0.3297567418128074,0.0853214746451136,0.0841010721479475,-0.0540267166900091,-0.0532539412517455,0.0125352429043013,0.0123559440606441,0.3934969532510927,0.3878685382902366,0.0176995336226815,0.0174463669360807,0.007229438,20.0,2.5,-5.0,0.10873950877099851,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.08289474367334482,0.00791047157167395
5.0,-5.0,19.99073363601308,19.8472491786058,-20,0,0.6000484203336103,0.5914655800388122,0.0900612272575554,0.0887730293320024,-0.0567263679985798,-0.0559149778831536,0.0151051558203769,0.0148890980229707,0.3027765791212679,0.2984457902456662,0.018405097768749,0.01814183898928,0.007229438,20.0,5.0,-5.0,0.34983153237064857,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.10043346184852776,0.025449189746856896
6.0,-5.0,19.994405319509674,19.850894508416538,-20,0,0.6972033809415205,0.6872308769421142,0.093642770546163,0.0923033437313848,-0.0563978048706028,-0.0555911143840043,0.0161977556353555,0.0159660697496145,0.2752608656285213,0.2713236499488534,0.0184293264933378,0.01816572115638,0.007229438,20.0,6.0,-5.0,0.47228627822262725,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.10934167558635723,0.034357403484686355
7.0,-5.0,19.993356617991218,19.849853334003942,-20,0,0.7858250884596317,0.7745849768197332,0.0974196515541969,0.0960262018215908,-0.0678824412244609,-0.0669114793285415,0.0202333181660317,0.019943909290734,0.2540507354175589,0.2504169005219472,0.022378332896888,0.0220582426328205,0.007229438,20.0,7.0,-5.0,0.5999818863148265,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.1186311462585879,0.04364687415691702
8.0,-5.0,19.99152441843697,19.8480342851506,-20,0,0.8571858937169903,0.8449250671246357,0.1043895436897262,0.1028963995507288,-0.0591722578500238,-0.0583258827546156,0.017768202702553,0.0175140538023078,0.2309554520851226,0.2276519624111436,0.0196882078832595,0.0194065960362374,0.007229438,20.0,8.0,-5.0,0.7138983690555701,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.12691822708551614,0.05193395498384528
9.0,-5.0,19.99047020774631,19.846987641108157,-20,0,0.8981173065159878,0.885271014205885,0.1195659310090949,0.1178557102072813,-0.0415566412483986,-0.0409622325258076,0.0113264220353231,0.0111644136570882,0.1488430050361586,0.1467140172779491,0.0144119327540262,0.0142057905278731,0.007229438,20.0,9.0,-5.0,0.7837047685931163,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.13199643228713787,0.05701216018546698
10.0,-5.0,19.988505225385413,19.845036762503177,-20,0,0.9730980290118404,0.9591792439752128,0.1330837086819356,0.131180135272274,-0.0405893503186332,-0.040008777318773,0.0104511634068065,0.0103016743599632,0.0762253728618465,0.0751350771798398,0.0140478310299431,0.013846896761753,0.007229438,20.0,10.0,-5.0,0.9200248220728608,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.1419133053711571,0.06692903326948624
11.0,-5.0,19.99202022199493,19.84852653005455,-20,0,1.0255195988926566,1.0108509977627886,0.1473670980173213,0.1452592210125167,-0.0384663071277807,-0.0379161012450207,0.0093343048476145,0.0092007908759828,0.0229874602218384,0.022658657256642,0.0135285314993237,0.0133350250732634,0.007229438,20.0,11.0,-5.0,1.0218197396780253,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.14931857886335548,0.0743343067616846
12.0,-5.0,19.994272538611845,19.850762680560024,-20,0,1.054105993446413,1.039028504548917,0.163307147916954,0.1609712711408916,-0.0338614018250011,-0.0333770625714115,0.0070837919891332,0.0069824684071287,-0.0342651016620936,-0.0337749880557828,0.0125991321626467,0.0124189194739024,0.007229438,20.0,12.0,-5.0,1.0795802332651587,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.15352048070796576,0.07853620860629487
13.0,-5.0,19.99417460404334,19.85066544892162,-20,0,1.099580755167053,1.0838528143992308,0.1777244324939527,0.1751823369415118,-0.0312524544015709,-0.0308054324349102,0.0054318600395311,0.0053541649975258,-0.0746643351475168,-0.0735963678925873,0.0121263909013578,0.0119529401048357,0.007229438,20.0,13.0,-5.0,1.1747369232811333,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.1604428431476489,0.08545857104597804
14.0,-5.0,19.989992300792657,19.84651316435477,-20,0,1.134734332781108,1.1185035700205463,0.1999110687300892,0.1970516248620113,-0.031425608060531,-0.0309761093767406,0.0021330765243709,0.0021025658946869,-0.1276652167064446,-0.1258391471276212,0.0114873960786089,0.0113230851953455,0.007229438,20.0,14.0,-5.0,1.2510502361487073,True,0.07498427210167087,0.07274698645487832,0.819421014211527,0.1659944066851532,0.09101013458348232
-5.002,-5.0,19.993576141413072,19.850071281785823,-15,0,-0.4599406692606042,-0.453361871324345,0.0964256331640597,0.0950464014525391,-0.0604229629285121,-0.0595586982735604,0.015192080826245,0.0149747796901053,0.5554940360961909,0.5475484829792012,0.0176196401896048,0.0173676162650769,0.007229438,20.0,-5.0,-5.0,0.20553698637071197,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.08363031085268784,0.014985260611262511
-2.5,-5.0,19.99589152652746,19.85237004811158,-15,0,-0.1821216757776888,-0.1795166839062797,0.0843725887280544,0.0831657586960563,-0.0543523837482055,-0.0535749501052787,0.0130205025149864,0.012834262721901,0.4629504436554369,0.4563285951717905,0.0165881051648762,0.0163508358836,0.007229438,20.0,-2.5,-5.0,0.03222623980070714,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.07099459623050405,0.0023495459890787353
0.003,-5.0,19.99381849102928,19.85031189192594,-15,0,0.098350528443535,0.0969437638393209,0.0793049825555803,0.0781706374314353,-0.049985825868457,-0.0492708496333824,0.0109525742947912,0.0107959132774405,0.3725194729030259,0.3671911110004123,0.0157029440499769,0.0154783357410938,0.007229438,20.0,0.0,-5.0,0.009398093347334024,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.06933024505986429,0.0006851948184389688
-0.005,-5.0,19.99753764214536,19.854004348655028,-15,0,0.0957964451353646,0.0944262130648442,0.0789563019537571,0.0778269442103266,-0.0502498079592624,-0.0495310558353607,0.0110567415734243,0.0108985905911205,0.3708045780021893,0.3655007452351546,0.0158115386693108,0.0155853770686548,0.007229438,20.0,-0.0,-5.0,0.008916309713767353,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.06929511924900797,0.0006500690075826396
0.005,-5.0,19.9919942753506,19.84850076964351,-15,0,0.0957865351257762,0.0944164448038659,0.0793838970331423,0.0782484231494924,-0.0498090141292,-0.0490965669348976,0.0102698959030551,0.0101229996303657,0.3753039473646055,0.3699357575101153,0.0156685242562132,0.0154444082735871,0.007229438,20.0,0.0,-5.0,0.008914465049401457,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.06929498475848754,0.0006499345170622161
2.5,-5.0,19.99683450620723,19.853306259509097,-15,0,0.3678513607986505,0.3625897696087201,0.0804540992989678,0.0793033176921085,-0.0461363586048774,-0.0454764435309088,0.0088640897062545,0.0087373014942877,0.2827183687441485,0.2786744840756616,0.0149355497009243,0.0147219178781344,0.007229438,20.0,2.5,-5.0,0.1314713410249047,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.07823034358914904,0.009585293347723716
5.0,-5.0,19.994036065305544,19.85052790455231,-15,0,0.6274976350655574,0.6185221727451387,0.0855662343854432,0.0843423309478685,-0.05602623469927,-0.0552248589961636,0.0149772677423044,0.0147630392021923,0.2143009006123982,0.2112356306397433,0.0180593159784532,0.0178010031163175,0.007229438,20.0,5.0,-5.0,0.38256967817736715,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.09653738451509543,0.027892334273670105
6.0,-5.0,19.994871013841102,19.85135686020438,-15,0,0.7232000424920578,0.712855693176965,0.090284660394647,0.0889932665754506,-0.045584083225249,-0.0449320676660886,0.0100409412216113,0.0098973198204139,0.1844138502059624,0.1817760720353497,0.0145041999474966,0.0142967379702048,0.007229438,20.0,6.0,-5.0,0.5081632392948112,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.10569414154298581,0.037049091301560484
7.0,-5.0,19.99580382290533,19.85228297398644,-15,0,0.8139005203557821,0.8022588295432591,0.0933159180801691,0.0919811664256288,-0.0676445082983448,-0.066676949694954,0.0192828622666159,0.0190070483128537,0.1602535167425164,0.1579613178227757,0.0219983504342923,0.021683695279594,0.007229438,20.0,7.0,-5.0,0.6436192295801201,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.11556994711756458,0.046924896876139245
8.0,-5.0,19.991369334518065,19.847880314354025,-15,0,0.8910001699601963,0.8782556781787587,0.1026426135296454,0.1011744567451048,-0.0434254503598533,-0.0428043109775329,0.0104355773888582,0.010286311277862,0.1086978108796066,0.1071430430982746,0.0138831091993745,0.0136845310429863,0.007229438,20.0,8.0,-5.0,0.7713330362532314,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.12488128669905063,0.0562362364576253
9.0,-5.0,19.990724169135973,19.84723977967766,-15,0,0.937055393669086,0.9236521473331162,0.1176109845111753,0.1159287264420478,-0.0409015076957897,-0.0403164697280632,0.0103058102456341,0.0101584002692898,0.0200673153799517,0.0197802809387049,0.0139993260948199,0.0137990856208264,0.007229438,20.0,9.0,-5.0,0.8531332892730765,True,0.06864505024142532,0.07290785408439675,0.8324435257900366,0.13084516761028822,0.062200117368862905
