V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
20.0,8.0,10,-20,True,0.06005673388980804,0.06188281976218376,0.8185209775066931
20.0,8.0,10,-10,True,0.05584654434077012,0.06325365161937328,0.8298842880215317
20.0,8.0,10,0,True,0.060834513609978366,0.06300025883093412,0.7784499937002439
20.0,8.0,10,10,True,0.06736060507815401,0.061544442698509734,0.7833229150139515
20.0,8.0,10,20,True,0.07505587556555914,0.06033102190049548,0.7954601442764517
20.0,10.0,-20,0,True,0.09726364331627542,0.06825014999499777,0.6830830033890412
20.0,10.0,-15,0,True,0.09224584228926877,0.06910665786519342,0.6932432826790483
20.0,10.0,-10,-20,True,0.08392532439756212,0.05440803980399645,0.7753390282248862
20.0,10.0,-10,-10,True,0.08011909464744207,0.059353136216120886,0.7514735887231863
20.0,10.0,-10,0,True,0.08629927493969607,0.06533544107494468,0.72044854976889
20.0,10.0,-10,10,True,0.09296824669072279,0.05589376330271502,0.7189958570315997
20.0,10.0,-10,20,True,0.10648695384590617,0.05402864483518202,0.7632661068685404
20.0,10.0,-5,0,True,0.08386670021806322,0.06893731073805055,0.7274927908169494
20.0,10.0,0,-20,True,0.07743023070768792,0.059096924679349544,0.7618665249266704
20.0,10.0,0,0,True,0.08114991737934636,0.06514098173659662,0.7491306282745319
20.0,10.0,0,10,True,0.08738019573356491,0.057609857364981185,0.7658650257791535
20.0,10.0,0,20,True,0.10118883546782127,0.05482094095387692,0.7945033188271227
20.0,10.0,5,0,True,0.08184567738161494,0.06911658159289084,0.7500856223166074
20.0,10.0,10,-20,True,0.07783527495864792,0.061444078227703765,0.8182856716533753
20.0,10.0,10,-10,True,0.07660792533887599,0.060347502501916055,0.7926325013255522
20.0,10.0,10,0,True,0.0809249707841169,0.06690618791208044,0.7620108885365141
20.0,10.0,10,10,True,0.09004810097804251,0.05721670336976699,0.8043462460796309
20.0,10.0,10,20,True,0.09851447560086414,0.05704875106726931,0.8112001166146414
20.0,10.0,15,0,True,0.08299678673704733,0.06967322958710398,0.7729034885702858
20.0,10.0,20,0,True,0.08718568290169211,0.06945954855496468,0.7768913563927766
27.5,-5.0,5,0,False,,,
30.0,-10.0,-20,0,True,0.09567114330232068,0.05541135834355255,0.6815390241651735
30.0,-10.0,-10,-20,True,0.08999714358256708,0.049951913482511066,0.8603672735015271
30.0,-10.0,-10,-10,True,0.07765862332008441,0.05020221749449882,0.8516980205269494
30.0,-10.0,-10,0,True,0.0839462762048143,0.057510034887383495,0.7478626893990755
30.0,-10.0,-10,10,True,0.06667840946809671,0.05283767834383356,0.8484960015163664
30.0,-10.0,-10,20,True,0.07040979393468813,0.049696613594569894,0.8516642468727411
30.0,-10.0,0,-20,True,0.08245004422259448,0.051615540816317106,0.894885189126809
30.0,-10.0,0,-10,True,0.08559983637763346,0.052470435031480495,0.8676177165318046
30.0,-10.0,0,0,True,0.07377861430338949,0.06013794337860201,0.761954268878235
30.0,-10.0,0,10,True,0.07512755098215362,0.051706368346993214,0.8708273475835564
30.0,-10.0,0,20,True,0.06518756379767598,0.05336748378395836,0.8865909397884514
30.0,-10.0,10,-20,True,0.08145398105682083,0.0555758494726876,0.9021703899167087
30.0,-10.0,10,-10,True,0.08383536799483474,0.05574787605206179,0.8813107978223975
30.0,-10.0,10,0,True,0.07436910549314024,0.06141461279612549,0.7872079006613539
30.0,-10.0,10,10,True,0.06531888278856798,0.05550568826622417,0.8516009987613014
30.0,-10.0,10,20,True,0.06277697229294997,0.05754631322915432,0.8946827716138497
30.0,-10.0,20,0,True,0.08429579273586157,0.06339754104608092,0.8122583644987178
30.0,-8.0,-10,-20,True,0.07893849040391665,0.054306086602161734,0.8614494680343069
30.0,-8.0,-10,-10,True,0.06792513106242305,0.05531534204105209,0.8610150996941393
30.0,-8.0,-10,0,True,0.07300099938405537,0.054211520361840224,0.8530804622302648
30.0,-8.0,-10,10,True,0.059989635578867564,0.05665452263479301,0.8627389747420697
30.0,-8.0,-10,20,True,0.0641098745701377,0.05578645042835604,0.8605956921419142
30.0,-8.0,0,-20,True,0.07126234094648945,0.05644013655395816,0.8752745729809649
30.0,-8.0,0,-10,True,0.07394823290846003,0.05529637765754778,0.8725894329586508
30.0,-8.0,0,0,True,0.05733951297393047,0.05844876145790046,0.8732432100493346
30.0,-8.0,0,10,True,0.06524994709911501,0.05683598814189117,0.8757878753000817
30.0,-8.0,0,20,True,0.05940763379248312,0.057368663847757614,0.8811490637365371
30.0,-8.0,10,-20,True,0.07088051157038523,0.057871970327921796,0.8937327105321708
30.0,-8.0,10,-10,True,0.07261357187773157,0.057383342890425036,0.883652964926571
30.0,-8.0,10,0,True,0.06741961710879768,0.058725845872647287,0.8798949436215169
30.0,-8.0,10,10,True,0.06486925415362818,0.05858929208014308,0.8874286430416205
30.0,-8.0,10,20,True,0.05715588926610528,0.05924885662789852,0.8935198643184369
30.0,-5.0,-20,0,True,0.06779498591238849,0.06700157051332153,0.818452111909004
30.0,-5.0,-10,0,True,0.05620882434008878,0.06875482784912915,0.8559229976787169
30.0,-5.0,0,0,True,0.05104785701585911,0.06951447649320754,0.8698556045963496
30.0,-5.0,10,0,True,0.05071806903115488,0.07002681694116429,0.8779975772073562
30.0,-5.0,20,0,True,0.05653285377275905,0.06980646404784709,0.8902259265886553
30.0,-4.0,-10,-20,True,0.0677462888609513,0.05654776970108246,0.8593194802389624
30.0,-4.0,-10,-10,True,0.05851444012598575,0.05789324946032603,0.8634826620010458
30.0,-4.0,-10,0,True,0.05468469596507577,0.05860314949102666,0.8654936500985899
30.0,-4.0,-10,10,True,0.05460233526052758,0.0587810765564992,0.8674362937882354
30.0,-4.0,-10,20,True,0.06050813134042772,0.057813188174048596,0.8629613536077905
