V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,4.0,10,0,True,0.04451032487726485,0.05999613170263878,0.9087214468815321
30.0,4.0,10,10,True,0.04854635513319238,0.0588642252501567,0.9064924776220584
30.0,4.0,10,20,True,0.055332998457743254,0.058093637613618604,0.9063491697777916
30.0,5.0,-20,0,True,0.062244729090812016,0.06320612320296479,0.8174736193239814
30.0,5.0,-10,0,True,0.05180848775347586,0.06463547351981502,0.8449741878249859
30.0,5.0,0,0,True,0.04727420206976041,0.06593095449590597,0.8736797118589793
30.0,5.0,10,0,True,0.04713155971947568,0.06721427503011651,0.8871478844648267
30.0,5.0,20,0,True,0.05343137927072606,0.06638386788584948,0.8955953651875135
30.0,7.0,0,10,True,0.05904047662461308,0.053608274413630926,0.8790620660556062
30.0,8.0,-10,-20,True,0.06320358083629833,0.051205971696579394,0.8568911760140681
30.0,8.0,-10,-10,True,0.05860058769421154,0.05207390864426455,0.8640975462763262
30.0,8.0,-10,0,True,0.060970305777000564,0.051719133438352084,0.8584075527954429
30.0,8.0,-10,10,True,0.06716792359117499,0.050818376680157346,0.8545904184052112
30.0,8.0,-10,20,True,0.07804198919284784,0.04920574572418884,0.8608827646080658
30.0,8.0,0,-20,True,0.055288037459893864,0.054061395945992574,0.8780620738504418
30.0,8.0,0,-10,True,0.05459819740258419,0.05412518559347717,0.8794028692861834
30.0,8.0,0,0,True,0.05664415523069603,0.05349935333037363,0.8817660202473675
30.0,8.0,0,10,True,0.06216205236526763,0.052634023636839736,0.8759818856719599
30.0,8.0,0,20,True,0.07263015427902211,0.05159452905019292,0.8783480296517181
30.0,8.0,10,-20,True,0.05566947501761756,0.05519225549421689,0.8972318520785605
30.0,8.0,10,-10,True,0.054190094698017666,0.05552923287196463,0.8961977527713616
30.0,8.0,10,0,True,0.05705527552769376,0.05500606507735308,0.8940535271075121
30.0,8.0,10,10,True,0.06280774939999084,0.05420139573532168,0.8945420938489902
30.0,8.0,10,20,True,0.07092926427322026,0.05334813863743923,0.8984450639109527
30.0,10.0,-20,0,True,0.09072911831354166,0.05284276364442103,0.7621414210324554
30.0,10.0,-10,-20,True,0.06511966230179879,0.0498970039762516,0.8575025779151271
30.0,10.0,-10,-10,True,0.06155400418852656,0.0508943922921832,0.8576762250580949
30.0,10.0,-10,0,True,0.07524409279917495,0.05477316982653466,0.7678167802540317
30.0,10.0,-10,10,True,0.07363280123863325,0.0494327098634456,0.8596579571144088
30.0,10.0,-10,20,True,0.08665898959430425,0.047176982934637963,0.864010240455896
30.0,10.0,0,-20,True,0.05739364226429147,0.052887455804965976,0.8770398952018874
30.0,10.0,0,-10,True,0.05730373903740713,0.05331323663755691,0.8781142496939989
30.0,10.0,0,0,True,0.07001413111898226,0.056859354673439035,0.8066358804674216
30.0,10.0,0,10,True,0.06797581736039215,0.05168740728561924,0.8785866219364551
30.0,10.0,0,20,True,0.08021946387481575,0.05054240443667958,0.8837479691948585
30.0,10.0,5,0,True,0.07590561913030758,0.05769724799826271,0.8455126724049289
30.0,10.0,10,-20,True,0.05747645956741548,0.054214481802280945,0.8966768795662106
30.0,10.0,10,-10,True,0.05702769651328542,0.05459067280958679,0.8940316234157211
30.0,10.0,10,0,True,0.06806503419507183,0.057664583281221315,0.844464552680867
30.0,10.0,10,10,True,0.06837178273287087,0.053728483956468696,0.899875141209708
30.0,10.0,10,20,True,0.07798907779087759,0.05268213727205942,0.9029890831682454
30.0,10.0,20,0,True,0.08126916259048815,0.05898766208572045,0.8683834589526294
40.0,-10.0,-20,0,True,0.06593827233407269,0.05227084726938665,0.6958630491025121
40.0,-10.0,-15,0,True,0.05986896354584705,0.05428702767872998,0.7282040270733332
40.0,-10.0,-10,-20,True,0.061430026968273446,0.0475862443927039,0.8721000231231939
40.0,-10.0,-10,-10,True,0.04912991945578713,0.049323896713744486,0.8716788769503947
40.0,-10.0,-10,0,True,0.05036006465584231,0.054843467270489034,0.7396557031849735
40.0,-10.0,-10,10,True,0.038426665220521954,0.050067761649828665,0.8683979706506839
40.0,-10.0,-10,20,True,0.040425530486928984,0.04986064499853674,0.8744618888915645
40.0,-10.0,-5,0,True,0.05227137632072562,0.057088386047376406,0.768462050943173
