AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit
0.005,3.995,40.00917325811677,10,20,0.3059521743145735,0.0627006606284417,0.15429914388651592,-0.044808688680302404,-0.2773330439889034,-0.0510070266551859,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0699006606284417,0.1611491438865159,0.3192021743145735,-0.0510086886803024,-0.2807830439889034,-0.0580070266551859,40.0,0.0,4.0,0.09360673296781517,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.05608999831681846,0.005534257984785686
2.493,3.995,39.98469013710447,10,20,0.5806717246892493,0.0702976334449605,0.14585953868143609,-0.0415473757295058,-0.360230654398269,-0.0502534198024578,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0777476334449605,0.1519791815385789,0.5896764404515232,-0.0476807090628391,-0.364218154398269,-0.0574034198024578,40.0,2.5,4.0,0.33717965185358734,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.07049062237966897,0.01993488204763619
5.0,3.995,39.967169628861576,10,20,0.8505663825579999,0.0845284856043902,0.1395760292292143,-0.0388698599474477,-0.46209592258616167,-0.049832056082720004,0.0072,0.00585,0.00305,-0.0063,-0.0017499999999999,-0.0072,True,0.0917284856043902,0.1454260292292143,0.8536163825579999,-0.0451698599474477,-0.4638459225861616,-0.05703205608272,40.0,5.0,4.0,0.7234631711378018,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.09332864463737149,0.04277290430533871
7.0,3.995,39.9752922489673,10,20,1.0375294303518001,0.1020631123648042,0.136796328259279,-0.038503827047987,-0.5544893065184386,-0.0490022472798559,0.0054,0.00315,0.00315,-0.0051,0.00085,-0.0069,True,0.1074631123648042,0.139946328259279,1.0406794303518,-0.043603827047987,-0.5536393065184386,-0.0559022472798559,40.0,7.0,4.0,1.076467318846131,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.11419910941247477,0.06364336908044199
8.0,3.995,39.98949424159907,10,20,1.1129877059653197,0.1137111827462074,0.1343595208405124,-0.0380595977399077,-0.6073248214174664,-0.0483073216750286,0.0037999999999999,0.00195,0.00375,-0.0048,0.0028499999999999,-0.0067,True,0.1175111827462073,0.1363095208405124,1.1167377059653196,-0.0428595977399077,-0.6044748214174664,-0.0550073216750286,40.0,8.0,4.0,1.238741633629945,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.12379316203929525,0.07323742170726247
10.0,3.995,39.97506554663905,10,20,1.2285985859795816,0.1360049317820396,0.1293250323148025,-0.036011589032936095,-0.7086439619492881,-0.047993919365262205,0.0087,0.00175,-0.01285,-0.0042,-0.00055,-0.0072,True,0.1447049317820396,0.1310750323148025,1.2157485859795816,-0.0402115890329361,-0.7091939619492882,-0.0551939193652622,40.0,10.0,4.0,1.5094544854710275,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.13979836502400725,0.08924262469197447
12.0,3.995,39.98712758151835,10,20,1.2958574225136918,0.1715512030139387,0.1182963482178943,-0.031080425103388903,-0.7988817875773385,-0.0437195173551877,0.0083,0.00175,0.01395,-0.0036,0.0013499999999999,-0.0076,True,0.1798512030139387,0.1200463482178943,1.3098074225136918,-0.0346804251033889,-0.7975317875773387,-0.0513195173551877,40.0,12.0,4.0,1.6792464594838288,True,0.05055574033203278,0.05912243499288167,0.9142548891578199,0.14983687996989214,0.09928113963785937
-5.002,5.0,39.9821870151553,-20,0,-0.5252171425318575,0.088920931249376,0.1319999304350793,-0.0527300228262031,0.6875871540723549,-0.030760630301279797,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.092920931249376,0.1505499304350793,-0.5037671425318575,-0.0622300228262031,0.6967371540723549,-0.0404606303012798,40.0,-5.0,5.0,0.2758530468093295,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.07739156073563624,0.017633246562526374
-2.5,5.0,39.98686438110345,-20,0,-0.2316851744937927,0.0744293987578733,0.1234763951176287,-0.04829962215038561,0.5968163664939438,-0.0323384989711477,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0796293987578733,0.140909624500858,-0.2149019800493483,-0.0571255150075284,0.6011993394669166,-0.0414772489711477,40.0,-2.5,5.0,0.05367802008021917,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.06318955328397234,0.003431239110862468
0.002,5.0,40.00975396870184,-20,0,0.0542313888797089,0.0669877190088239,0.11880773725365411,-0.044199495181553104,0.5002284753669763,-0.032562237454474105,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0728877190088239,0.1327577372536541,0.0690813888797088,-0.0525994951815531,0.5015784753669763,-0.0414622374544741,40.0,0.0,5.0,0.0029410435398222142,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.05994631335052934,0.00018799917741947711
-0.005,5.0,40.00433832802474,-20,0,0.0512205859723683,0.0669532139864801,0.11937375638043309,-0.0442478126606049,0.49993224032636635,-0.032724643088131604,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0728532139864801,0.1333237563804331,0.0660705859723682,-0.0526478126606049,0.5012822403263664,-0.0416246430881316,40.0,-0.0,5.0,0.0026235484273527724,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.05992601823446909,0.00016770406135922062
0.005,5.0,40.00557538938889,-20,0,0.0530935485302051,0.0669884780221304,0.1186147290022025,-0.0442123136997441,0.5009435786054837,-0.0325204879920919,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0728884780221304,0.1325647290022025,0.067943548530205,-0.0526123136997441,0.5022935786054836,-0.0414204879920919,40.0,0.0,5.0,0.002818924895529244,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.05993850720812995,0.00018019303502008648
2.5,5.0,39.99430740327955,-20,0,0.3385193041890497,0.0664342927605423,0.1144972686790535,-0.0409795665525504,0.3988010366750319,-0.0328426621508922,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0725842927605423,0.1277169115361963,0.3491240199513236,-0.0493128998858837,0.3996135366750319,-0.0418926621508921,40.0,2.5,5.0,0.11459531930863835,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.06708354600815052,0.007325231835040652
5.0,5.0,39.99149880285616,-20,0,0.606712882759575,0.0722630747637882,0.10732870350256629,-0.037178665921434,0.3054480241987708,-0.031802446172325305,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0781630747637882,0.1202787035025663,0.611362882759575,-0.0456786659214339,0.3084980241987708,-0.0409024461723253,40.0,5.0,5.0,0.36810052210643385,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.08328826006703326,0.023529945893923387
6.0,5.0,39.98985860651548,-20,0,0.7022726613260976,0.0769693939959242,0.1070387009944568,-0.0366717873390977,0.2753282335618222,-0.0314046788390343,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.0822693939959242,0.1174887009944568,0.7055226613260974,-0.0445717873390976,0.2792782335618222,-0.0403046788390343,40.0,6.0,5.0,0.4931868908460397,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.091284107157028,0.03152579298391814
7.0,5.0,39.98474093271533,-20,0,0.7902213472692458,0.0833086049123694,0.105379548259772,-0.0362586413708957,0.2353180302635639,-0.031287006018425,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.0874086049123694,0.115629548259772,0.7949713472692458,-0.0435586413708956,0.2409680302635639,-0.040087006018425,40.0,7.0,5.0,0.6244497776800219,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.09967477340061115,0.03991645922750129
8.0,5.0,39.99365023237005,-20,0,0.8716551601662721,0.091684860695077,0.1057451745399049,-0.0358432432754228,0.186489266399527,-0.031716163758775395,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.094184860695077,0.1147951745399049,0.8770051601662721,-0.0428432432754227,0.194139266399527,-0.0403161637587754,40.0,8.0,5.0,0.7597827182444895,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.10832560809903827,0.0485672939259284
9.0,5.0,39.987749253624735,-20,0,0.9528554389791508,0.0983517652840185,0.1056607067632085,-0.035255425856272796,0.1376410221924702,-0.0322894290843449,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1038517652840185,0.1136107067632085,0.9425054389791508,-0.0422554258562727,0.1444910221924702,-0.0407894290843449,40.0,9.0,5.0,0.9079334875921502,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.11779579186010783,0.05803747768699797
10.0,5.0,39.98821949048214,-20,0,1.0017286917810453,0.108088329127984,0.0997805505613371,-0.0340535899031502,0.09229061409020099,-0.030941212947678102,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.115488329127984,0.1086305505613371,0.9904786917810452,-0.0404535899031501,0.096540614090201,-0.0400412129476781,40.0,10.0,5.0,1.0034603719373645,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.12390211957514446,0.0641438054020346
11.0,5.0,39.98775052928862,-20,0,1.0310397325398846,0.12301030733610899,0.093705417000909,-0.0314874239744662,0.0249725196487608,-0.0294745825032301,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.129510307336109,0.102655417000909,1.0348897325398845,-0.0377874239744662,0.0317225196487608,-0.0387745825032301,40.0,11.0,5.0,1.0630429300759168,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.1277107921659872,0.06795247799287735
12.0,5.0,39.98779093107992,-20,0,1.0653481530569162,0.1394516718718525,0.0888628116897782,-0.028973478088572598,-0.025681928898234598,-0.0278571190268554,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1464516718718525,0.0977128116897782,1.0808981530569162,-0.0347734780885726,-0.0195319288982346,-0.0373571190268554,40.0,12.0,5.0,1.1349666872217825,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.13230834640048128,0.0725500322273714
13.0,5.0,39.99384811132294,-20,0,1.0998233862963176,0.15394024381222268,0.0844840903124364,-0.026168287813884597,-0.0688275403005785,-0.0262470612741918,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.1639402438122227,0.0935340903124364,1.1278733862963175,-0.0314682878138845,-0.0693775403005785,-0.0360470612741918,40.0,13.0,5.0,1.209611481044299,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.13707983639961535,0.07732152222650547
14.0,5.0,39.98493822268965,-20,0,1.1380356987409712,0.1736089481149534,0.08049592975957781,-0.0228617585113134,-0.1209515682426396,-0.024732006558913902,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.1826089481149534,0.0892459297595778,1.1700856987409711,-0.0276617585113134,-0.1143015682426396,-0.0344320065589139,40.0,14.0,5.0,1.2951252516088505,True,0.05975831417310987,0.06392260939830957,0.8117331534702468,0.14254609975358984,0.08278778558047996
-5.002,5.0,39.98083272010714,-15,0,-0.48421485371718703,0.08057684122027049,0.13302831674331558,-0.052774745516349496,0.559032939539632,-0.030852654946738403,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0845768412202705,0.1515783167433156,-0.462764853717187,-0.0622747455163495,0.568182939539632,-0.0405526549467384,40.0,-5.0,5.0,0.23446402456035684,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.06885429337448927,0.015279981356226794
-2.5,5.0,39.992353071542354,-15,0,-0.1918596069571037,0.0672952588496626,0.12418281527868219,-0.0482525641244578,0.46889329304265687,-0.032284400437746,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0724952588496626,0.1416160446619115,-0.1750764125126593,-0.0570784569816006,0.4732762660156298,-0.041423150437746,40.0,-2.5,5.0,0.03681010878173431,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.055973220665165746,0.0023989086469032687
0.002,5.0,39.99866829686656,-15,0,0.0934129920248796,0.061259200333696195,0.11988638028669481,-0.044324836062792305,0.3778404772434405,-0.032722315327701805,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0671592003336962,0.1338363802866948,0.1082629920248795,-0.0527248360627923,0.3791904772434405,-0.0416223153277018,40.0,0.0,5.0,0.00872598707904022,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.054142983140121885,0.0005686711218594103
-0.005,5.0,40.00123065564131,-15,0,0.09041098836730829,0.0611558665794574,0.12010678748962848,-0.0442857491860148,0.3780206735644539,-0.0327665311217213,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0670558665794574,0.1340567874896285,0.1052609883673082,-0.0526857491860148,0.3793706735644539,-0.0416665311217213,40.0,-0.0,5.0,0.008174146817553555,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.054107019802364875,0.0005327077841024021
0.005,5.0,40.00476199222356,-15,0,0.0922831127665341,0.0612035881228373,0.11933152863553519,-0.0442686971983244,0.37851864497620286,-0.0325437298152612,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0671035881228373,0.1332815286355352,0.107133112766534,-0.0526686971983244,0.3798686449762029,-0.0414437298152612,40.0,0.0,5.0,0.008516172901880848,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.05412930958520753,0.000554997566945053
2.5,5.0,39.9914274923033,-15,0,0.374448946087684,0.0618716244553591,0.11513251348735179,-0.041067974004819596,0.2855322769371077,-0.0329117404639011,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0680216244553591,0.1283521563444946,0.3850536618499579,-0.0494013073381529,0.2863447769371077,-0.041961740463901,40.0,2.5,5.0,0.14021201322617727,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.0627119055234166,0.009137593505154123
5.0,5.0,39.98978880887133,-15,0,0.6372841106669085,0.068721698786699,0.10713899137786449,-0.037173042445558,0.2085873744152745,-0.031514491460465394,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.074621698786699,0.1200889913778645,0.6419341106669084,-0.0456730424455579,0.2116373744152745,-0.0406144914604654,40.0,5.0,5.0,0.40613103770851244,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.08004180397574875,0.026467491957486284
6.0,5.0,39.98744364136284,-15,0,0.7320650425431274,0.0737827534539421,0.1075571184215813,-0.0367739017404745,0.1800581063467282,-0.0314192572378144,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.0790827534539421,0.1180071184215813,0.7353150425431273,-0.0446739017404744,0.1840081063467282,-0.0403192572378144,40.0,6.0,5.0,0.535919226513671,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.08850007858278021,0.034925766564517735
7.0,5.0,39.98509834090097,-15,0,0.8197683763068129,0.0805623433798726,0.1063260974496185,-0.036491474051319,0.1399601123700977,-0.031514936696648795,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.0846623433798726,0.1165760974496185,0.8245183763068129,-0.0437914740513189,0.1456101123700977,-0.0403149366966488,40.0,7.0,5.0,0.6720201907927084,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.09736975571404874,0.043795443695786265
8.0,5.0,39.98838172431933,-15,0,0.900719345263688,0.08945581795038329,0.1067589645750447,-0.036172970900464695,0.0917701149558831,-0.032023683911029305,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.0919558179503833,0.1158089645750447,0.906069345263688,-0.0431729709004646,0.0994201149558831,-0.0406236839110293,40.0,8.0,5.0,0.8112953389322468,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.10644629387783873,0.052871981859576256
9.0,5.0,39.991665661446966,-15,0,0.9834365247634752,0.0967514079240108,0.1061245076755364,-0.0353547921371686,0.0380038475669554,-0.0324506952369808,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1022514079240108,0.1140745076755364,0.9730865247634752,-0.0423547921371685,0.0448538475669554,-0.0409506952369808,40.0,9.0,5.0,0.9671473982388614,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.11660314657624317,0.0630288345579807
10.0,5.0,39.99944489580515,-15,0,1.0366352948414568,0.107772971876297,0.1000749447458697,-0.034262189429120404,-0.0300233861689008,-0.031177274461173802,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.115172971876297,0.1089249447458697,1.0253852948414568,-0.0406621894291203,-0.0257733861689008,-0.0402772744611738,40.0,10.0,5.0,1.0746127345110341,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.1236066446086534,0.07003233259039092
11.0,5.0,39.99592785168792,-15,0,1.069356844600299,0.1233042111623851,0.0941902709757606,-0.0314664191440217,-0.09671130029717791,-0.0296515616249106,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1298042111623851,0.1031402709757606,1.073206844600299,-0.0377664191440217,-0.0899613002971779,-0.0389515616249106,40.0,11.0,5.0,1.143524061093508,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.12809758426298828,0.07452327224472581
12.0,5.0,39.98087607775256,-15,0,1.10664268689456,0.1405874026195941,0.0891674949495969,-0.028743525349696,-0.1507413439535637,-0.027854739200775795,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1475874026195941,0.0980174949495969,1.12219268689456,-0.034543525349696,-0.1445913439535637,-0.0373547392007758,40.0,12.0,5.0,1.2246580364572113,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.13338507189883586,0.07981075988057339
13.0,5.0,39.98087607775256,-15,0,1.1391351094737507,0.15561360346423858,0.0843420191909904,-0.0257805610738895,-0.1937574577845642,-0.0261282343335565,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.1656136034642386,0.0933920191909904,1.1671851094737506,-0.0310805610738894,-0.1943074577845642,-0.0359282343335565,40.0,13.0,5.0,1.297628797635774,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.1381405642284111,0.08456625221014863
14.0,5.0,39.984160478331326,-15,0,1.1761789745595255,0.1759251480115612,0.0805021309764698,-0.022636459795825202,-0.2456237795917905,-0.024709388005703,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.1849251480115612,0.0892521309764698,1.2082289745595254,-0.0274364597958252,-0.2389737795917905,-0.034409388005703,40.0,14.0,5.0,1.383396980195897,True,0.053574312018262474,0.06516983313273013,0.8314338000915615,0.14373006237395186,0.09015575035568937
-5.002,5.0,39.98609231373096,-10,0,-0.43940289534829574,0.0741686927449879,0.13395637041080838,-0.0522636542685854,0.4306847261523552,-0.030913408936576903,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0781686927449879,0.1525063704108084,-0.4179528953482957,-0.0617636542685854,0.4398347261523552,-0.0406134089365769,40.0,-5.0,5.0,0.19307490444046535,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.06220805337143837,0.012627438489560015
-2.5,5.0,39.9889255328002,-10,0,-0.1447280315455344,0.06244080421806611,0.1250246642550665,-0.0478219628111253,0.3383930148750005,-0.032426830206193,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0676408042180661,0.1424578936382958,-0.12794483710109,-0.0566478556682681,0.3427759878479734,-0.041565580206193,40.0,-2.5,5.0,0.020946203115045203,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.05095053342303512,0.0013699185411567628
0.002,5.0,40.011355756025,-10,0,0.1382837433535933,0.05773290469004459,0.1204272781679802,-0.043975599414770604,0.2481228276503768,-0.0327171209108838,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0636329046900446,0.1343772781679802,0.1531337433535932,-0.0523755994147706,0.2494728276503768,-0.0416171209108838,40.0,0.0,5.0,0.019122393675882463,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.05083125307649579,0.0012506381946174342
-0.005,5.0,40.001287634798366,-10,0,0.13522382439221411,0.05764305444176859,0.1205668801677117,-0.0437805488441789,0.2480087896780766,-0.0327433121508325,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0635430544417686,0.1345168801677117,0.150073824392214,-0.0521805488441789,0.2493587896780766,-0.0416433121508325,40.0,-0.0,5.0,0.01828548268325636,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.05077651762492973,0.0011959027430513743
0.005,5.0,39.99936525625623,-10,0,0.1367693059655371,0.05771583783982309,0.1199100338229147,-0.0439143701733795,0.248987595935155,-0.0325313384930557,0.0059,0.01395,0.0148499999999999,-0.0084,0.00135,-0.0089,True,0.0636158378398231,0.1338600338229147,0.151619305965537,-0.0523143701733795,0.250337595935155,-0.0414313384930557,40.0,0.0,5.0,0.018705843054294704,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.05080400993287166,0.001223395050993301
2.5,5.0,39.99189179544494,-10,0,0.4189710331583752,0.059687628049984204,0.1152651947925851,-0.0405247369769796,0.1571011209093012,-0.0327476219489041,0.00615,0.0132196428571428,0.0106047157622739,-0.0083333333333333,0.0008125,-0.0090499999999999,True,0.0658376280499842,0.1284848376497279,0.4295757489206491,-0.0488580703103129,0.1579136209093012,-0.041797621948904,40.0,2.5,5.0,0.17553672662579634,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.061061025681767876,0.011480410799889517
5.0,5.0,39.98838645345096,-10,0,0.6784654678648495,0.06779413409485109,0.10592274205593459,-0.036414327501814,0.087200454512837,-0.0307609197112519,0.0059,0.01295,0.0046499999999999,-0.0084999999999999,0.00305,-0.0091,True,0.0736941340948511,0.1188727420559346,0.6831154678648494,-0.0449143275018139,0.090250454512837,-0.0398609197112519,40.0,5.0,5.0,0.46031539108506914,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.07968605144065594,0.03010543655877758
6.0,5.0,39.989564463717166,-10,0,0.7752439431657955,0.0733250716022181,0.1071606041481059,-0.0360617086990205,0.053751632034500396,-0.031064585625777102,0.0053,0.01045,0.0032499999999999,-0.0078999999999999,0.00395,-0.0089,True,0.0786250716022181,0.1176106041481059,0.7784939431657953,-0.0439617086990204,0.0577016320345004,-0.0399645856257771,40.0,6.0,5.0,0.6010031714152512,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.08888727983178482,0.03930666494990646
7.0,5.0,39.98718882711622,-10,0,0.8633566382692337,0.080727589319971,0.106721914767402,-0.0361396970147104,0.009306570982783601,-0.0315575123919468,0.0041,0.01025,0.00475,-0.0072999999999999,0.00565,-0.0088,True,0.084827589319971,0.116971914767402,0.8681066382692337,-0.0434396970147103,0.0149565709827836,-0.0403575123919468,40.0,7.0,5.0,0.7453846848435525,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.09833008486711053,0.04874946998523218
8.0,5.0,39.98250320349907,-10,0,0.9437647237644833,0.0903130527376433,0.1075116160638893,-0.0359440438674311,-0.0384969645129729,-0.0322247311061285,0.0025,0.00905,0.00535,-0.0069999999999999,0.00765,-0.0086,True,0.0928130527376433,0.1165616160638893,0.9491147237644832,-0.042944043867431,-0.0308469645129729,-0.0408247311061285,40.0,8.0,5.0,0.8906918538222515,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.1078334294042376,0.05825281452235923
9.0,5.0,39.986060932467055,-10,0,1.026531164512408,0.0982432718777049,0.1063965360601186,-0.035105097473967097,-0.0972299237125842,-0.0325334502255988,0.0055,0.00795,-0.01035,-0.0069999999999999,0.00685,-0.0085,True,0.1037432718777049,0.1143465360601186,1.016181164512408,-0.042105097473967,-0.0903799237125842,-0.0410334502255988,40.0,9.0,5.0,1.0537662317152006,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.11849878066795627,0.06891816578607791
10.0,5.0,39.991492825276254,-10,0,1.080037460701769,0.109891500192052,0.09988543974625551,-0.033829545573766,-0.1683749926868081,-0.031062323757795596,0.0074,0.00885,-0.01125,-0.0063999999999999,0.00425,-0.0091,True,0.117291500192052,0.1087354397462555,1.068787460701769,-0.0402295455737659,-0.1641249926868081,-0.0401623237577956,40.0,10.0,5.0,1.1664809165191254,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.12587051938954957,0.07628990450767122
11.0,5.0,39.99317623772737,-10,0,1.1104978152354739,0.1262104348675995,0.0936206889345133,-0.030801640262101797,-0.2324306800115574,-0.029457452753258898,0.0065,0.00895,0.0038499999999999,-0.0063,0.00675,-0.0093,True,0.1327104348675995,0.1025706889345133,1.1143478152354738,-0.0371016402621018,-0.2256806800115574,-0.0387574527532589,40.0,11.0,5.0,1.2332053976427606,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.13023441786500534,0.08065380298312697
12.0,5.0,39.98595599726752,-10,0,1.14691667588395,0.14385223152224688,0.0882722338897792,-0.0279299159242222,-0.2822751771408828,-0.027581275873585,0.007,0.00885,0.0155499999999999,-0.0058,0.00615,-0.0095,True,0.1508522315222469,0.0971222338897792,1.16246667588395,-0.0337299159242222,-0.2761251771408828,-0.037081275873585,40.0,12.0,5.0,1.3154178614206895,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.13561125765907128,0.08603064277719294
13.0,5.0,39.98005758897708,-10,0,1.1799335747354376,0.1588691795452309,0.0841224315156083,-0.025232864711246403,-0.3226045677218826,-0.026051395536170297,0.01,0.00905,0.02805,-0.0052999999999999,-0.00055,-0.0098,True,0.1688691795452309,0.0931724315156083,1.2079835747354375,-0.0305328647112463,-0.3231545677218826,-0.0358513955361703,40.0,13.0,5.0,1.3922432407879484,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.1406357726534387,0.09105515777156035
14.0,5.0,39.987365169123855,-10,0,1.2146471369493328,0.17967585556013319,0.0801518315173528,-0.0219747334918674,-0.3731153716999785,-0.024635975173976303,0.009,0.00875,0.0320499999999999,-0.0048,0.00665,-0.0097,True,0.1886758555601332,0.0889018315173528,1.2466971369493327,-0.0267747334918674,-0.3664653716999785,-0.0343359751739763,40.0,14.0,5.0,1.4753676672992113,True,0.04958061488187836,0.06540175962357493,0.8432334867252816,0.14607225641497584,0.09649164153309749
-5.002,5.0,39.97363656716967,-5,0,-0.4080468781289997,0.0705078306785638,0.1278337619159036,-0.049762079090432496,0.3182183900102803,-0.029325066993856,0.004,0.01855,0.02145,-0.0095,0.00915,-0.0097,True,0.0745078306785638,0.1463837619159036,-0.3865968781289997,-0.0592620790904325,0.3273683900102803,-0.039025066993856,40.0,-5.0,5.0,0.16650225475082273,True,0.047647731485708764,0.06625124574207505,0.8541483821465723,0.058678713281815106,0.01103098179610634
-2.5,5.0,39.99949741120793,-5,0,-0.1205364473895155,0.059841697116545606,0.1198106885685298,-0.045628698984773605,0.2287154369505936,-0.0306105643899241,0.0052,0.0174332293832293,0.0167831944444444,-0.0088258928571428,0.0043829729729729,-0.00913875,True,0.0650416971165456,0.1372439179517591,-0.1037532529450711,-0.0544545918419164,0.2330984099235665,-0.0397493143899241,40.0,-2.5,5.0,0.014529035149285437,True,0.047647731485708764,0.06625124574207505,0.8541483821465723,0.04861029816377932,0.0009625666780705556
