AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected
8.0,-4.0,29.993531278591103,10,-20,1.0980168539859643,0.11570571922943369,-0.0934152440012152,0.027905915717243802,-0.5999884030700954,0.035778666464857,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.1206057192294337,-0.1251652440012152,1.1044668539859643,0.0373059157172438,-0.5984384030700953,0.050078666464857
10.0,-4.0,29.97763681763456,10,-20,1.2057027960202733,0.13874850929191931,-0.085858754127872,0.0239820561855024,-0.6901051868659042,0.0341099225926028,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1485485092919192,-0.117808754127872,1.1955527960202732,0.0339820561855024,-0.6919551868659041,0.0479099225926028
12.0,-4.0,29.96947638916252,10,-20,1.2820884559529522,0.1731734915205157,-0.0782883485077546,0.020131511680504102,-0.7910713815701538,0.0327058347231886,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1825734915205157,-0.1102383485077546,1.298738455952952,0.0307315116805041,-0.7910213815701538,0.0461058347231885
0.005,-4.0,30.017093489657206,10,-20,0.3010781276089986,0.0658622427645644,-0.11638069301262309,0.0333707236941864,-0.26190054269404717,0.0370711483371786,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0741622427645644,-0.1432306930126231,0.3170281276089986,0.0413707236941864,-0.2666505426940471,0.0510711483371786
0.002,-0.005,29.9988206780076,10,-20,0.2935786385871389,0.057803689373782705,-0.0477603201004435,0.0062013305593953995,-0.2450790532349779,0.0188482383098717,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0656036893737827,-0.0485103201004435,0.3106286385871389,0.0057013305593954,-0.2514290532349779,0.0223482383098717
2.493,-0.005,29.985794177469245,10,-20,0.5717163389678757,0.0651531716999552,-0.044590377676814896,0.0065660989797699,-0.3342115943386914,0.0182326888565895,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0732031716999552,-0.046070734819672,0.5845210547301496,0.0061327656464366,-0.3410990943386913,0.0215826888565895
4.999,-0.005,29.96894609966728,10,-20,0.8398943370975105,0.078866005729437,-0.0423009089397414,0.0070185250338242995,-0.4324045012368106,0.0178344015916337,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.086666005729437,-0.0440509089397414,0.8467443370975104,0.0064185250338243,-0.4370545012368106,0.0211344015916337
7.0,-0.005,29.985082783355857,10,-20,1.0183837775274485,0.09626855076586169,-0.0391251896897888,0.0059627981156946,-0.5129334494168276,0.0177284264636306,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.1022685507658617,-0.0435751896897888,1.0253337775274485,0.0065627981156946,-0.5149834494168275,0.0213284264636306
8.0,-0.005,29.999880201580712,10,-20,1.09006288411711,0.1083391304599414,-0.038699822511327496,0.0056219336123968,-0.5659902514864612,0.0179665900875659,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.1127391304599413,-0.0443498225113275,1.09761288411711,0.0065219336123968,-0.5660402514864612,0.0217665900875659
10.0,-0.005,29.9925832593174,10,-20,1.20215197993773,0.1325269736441558,-0.043504922896102596,0.0069993401681047,-0.6834435610564493,0.0187671104500126,0.0093,-0.00585,-0.00905,0.0015,-0.00345,0.0033,True,0.1418269736441558,-0.0493549228961026,1.19310197993773,0.0084993401681047,-0.6868935610564493,0.0220671104500126
12.0,-0.005,29.977070490314315,10,-20,1.2723386686008338,0.1670732629682285,-0.0404331210536639,0.0062881027908477,-0.7924076369515851,0.0181037472375513,0.0089,-0.00585,0.01775,0.0021,-0.0015499999999999,0.0028999999999999,True,0.1759732629682285,-0.0462831210536639,1.2900886686008337,0.0083881027908477,-0.793957636951585,0.0210037472375512
0.005,-0.005,30.0269778964667,10,-20,0.2925461175130782,0.058568046009340693,-0.0535660734048433,0.0083438911443504,-0.24503952741438342,0.0190476191110758,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0663680460093407,-0.0543160734048433,0.3095961175130782,0.0078438911443504,-0.2513895274143834,0.0225476191110758
0.002,4.0,29.993788850698294,10,-20,0.2999032026980028,0.059453269546968696,0.029739022529116997,-0.0221832800202862,-0.2613124160022346,0.0027169950941348005,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0666532695469687,0.036589022529117,0.3131532026980028,-0.0283832800202862,-0.2647624160022346,-0.0042830049058652
2.493,4.0,29.98223617125319,10,-20,0.5763746730274384,0.0664602453064354,0.029430171687915802,-0.0203125807404002,-0.3455658382140167,0.0019853913990914,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0739102453064354,0.0355498145450586,0.5853793887897123,-0.0264459140737335,-0.3495533382140167,-0.0051646086009086
5.0,4.0,29.992986789688597,10,-20,0.8433520715982492,0.0809004480393458,0.029584084004720998,-0.0184307987131244,-0.4372737659547209,0.0008233261158862,0.0072,0.00585,0.00305,-0.0063,-0.0017499999999999,-0.0072,True,0.0881004480393458,0.035434084004721,0.8464020715982492,-0.0247307987131244,-0.4390237659547208,-0.0063766738841138
7.0,4.0,29.991453184816542,10,-20,1.0325234143271171,0.0986015235928821,0.0318519986813216,-0.0186149082156142,-0.5311283881109168,-0.00042777585655200037,0.0054,0.00315,0.00315,-0.0051,0.00085,-0.0069,True,0.1040015235928821,0.0350019986813216,1.0356734143271171,-0.0237149082156142,-0.5302783881109168,-0.007327775856552
8.0,4.0,29.989647077354288,10,-20,1.1109954083078935,0.1104860913482103,0.0314868714975251,-0.0180271069244816,-0.5887381753624841,-0.0009424479012427999,0.0037999999999999,0.00195,0.00375,-0.0048,0.0028499999999999,-0.0067,True,0.1142860913482102,0.0334368714975251,1.1147454083078934,-0.0228271069244816,-0.5858881753624842,-0.0076424479012428
10.0,4.0,29.97113612630652,10,-20,1.2266040465162729,0.13286134283323398,0.0250149353590062,-0.015481869158839302,-0.691076017810057,0.0003421091358869,0.0087,0.00175,-0.01285,-0.0042,-0.00055,-0.0072,True,0.141561342833234,0.0267649353590062,1.2137540465162728,-0.0196818691588393,-0.6916260178100571,-0.0068578908641131
12.0,4.0,29.97170116310631,10,-20,1.2846594681745478,0.16771015369102169,0.0216829547309004,-0.0118348365116284,-0.7915186729298026,0.000893015636412,0.0083,0.00175,0.01395,-0.0036,0.0013499999999999,-0.0076,True,0.1760101536910217,0.0234329547309004,1.2986094681745477,-0.0154348365116284,-0.7901686729298028,-0.006706984363588
0.005,4.0,30.003023907007037,10,-20,0.30049800399072274,0.059381572676290906,0.029666849223663,-0.022090787798882898,-0.2614522226484629,0.0027591155150071,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0665815726762909,0.036516849223663,0.3137480039907227,-0.0282907877988829,-0.2649022226484629,-0.0042408844849929
0.002,8.0,30.001455528596924,10,-20,0.3326589840791952,0.0684000720344498,0.07989340760058061,-0.048347269646725796,-0.3086052171822359,-0.009254737163618697,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0710000720344498,0.1389434076005806,0.3461089840791952,-0.0682472696467258,-0.2868552171822359,-0.0296547371636186
2.493,8.0,29.997405475303385,10,-20,0.6077773153091629,0.0752031725957051,0.0751100267376662,-0.044129735353481706,-0.39962563674738283,-0.010534815880484202,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0780531725957051,0.133429669594809,0.6169820310714368,-0.063963068686815,-0.3784131367473828,-0.0310848158804842
5.0,8.0,29.99444942434768,10,-20,0.8661837260893016,0.08830288404743669,0.0708325080753387,-0.0399962716975711,-0.4743599028279819,-0.011626413320488499,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0909028840474367,0.1288825080753387,0.8694337260893015,-0.0599962716975711,-0.4509099028279819,-0.0322264133204885
7.0,8.0,29.979260742076164,10,-20,1.0583981106275429,0.1063677021704628,0.071374000741879,-0.039418604955455,-0.5756862859640308,-0.013091775731487898,0.0008,0.0553499999999999,0.00335,-0.0188,0.0260499999999999,-0.0203,True,0.1071677021704628,0.1267240007418789,1.0617481106275428,-0.058218604955455,-0.5496362859640309,-0.0333917757314879
8.0,8.0,29.985285496445684,10,-20,1.1405093935075854,0.1181046497136835,0.0701747984067253,-0.0382315231893733,-0.6311876629263925,-0.014008439244031397,-0.0008,0.05415,0.00395,-0.0185,0.02805,-0.0201,True,0.1173046497136835,0.1243247984067253,1.1444593935075853,-0.0567315231893733,-0.6031376629263925,-0.0341084392440314
10.0,8.0,29.97316077809577,10,-20,1.2870778815384059,0.13912548206870218,0.05873547487555861,-0.033116798759756504,-0.7377128703932554,-0.012323600700295596,0.0040999999999999,0.05395,-0.01265,-0.0179,0.02465,-0.0206,True,0.1432254820687021,0.1126854748755586,1.2744278815384058,-0.0510167987597565,-0.7130628703932554,-0.0329236007002956
12.0,8.0,30.001566792467344,10,-20,1.3188654102564235,0.176554971858511,0.04264780727631211,-0.0237204134654006,-0.8205948549024701,-0.010008185574093498,0.0037,0.05395,0.01415,-0.0173,0.0265499999999999,-0.021,True,0.180254971858511,0.0965978072763121,1.3330154102564236,-0.0410204134654006,-0.7940448549024702,-0.0310081855740935
0.005,8.0,29.97798204067424,10,-20,0.3330808691664365,0.0683749552197897,0.079592381107422,-0.048298626560848004,-0.3086327489680162,-0.009155138695679698,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0709749552197897,0.138642381107422,0.3465308691664365,-0.068198626560848,-0.2868827489680162,-0.0295551386956796
0.002,10.0,29.999962136620237,10,-20,0.3432021880875875,0.0705151230836185,0.12225711255152381,-0.0638498059819745,-0.3167258235438678,-0.0202793820912954,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0765151230836185,0.1849071125515238,0.3564521880875874,-0.0828498059819745,-0.2991758235438678,-0.0402793820912953
2.493,10.0,30.00244416148715,10,-20,0.6172893141791429,0.07726070611205049,0.11862232522087579,-0.05984845335789579,-0.4071158536035306,-0.022378922232133596,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0835107061120505,0.1805419680780186,0.6262940299414168,-0.0787817866912291,-0.3901033536035306,-0.0425289222321335
5.0,10.0,29.99141981993775,10,-20,0.8773864608856191,0.08991888072664439,0.1127627804996402,-0.0555042798857767,-0.48598673042553,-0.0235461721459888,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0959188807266444,0.1744127804996401,0.8804364608856191,-0.0746042798857767,-0.46673673042553,-0.0437461721459887
7.0,10.0,29.973085361490725,10,-20,1.0636885708296155,0.10790146803900161,0.11040435120331402,-0.05411442153382,-0.5724929603112476,-0.0246159032314282,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1121014680390016,0.1693543512033139,1.0668385708296155,-0.07201442153382,-0.5506429603112476,-0.0445159032314281
8.0,10.0,29.984883892867582,10,-20,1.1468088728045247,0.11988601817258089,0.1094009947381571,-0.05300540274141459,-0.6292908741617294,-0.025675072294446797,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1224860181725809,0.167150994738157,1.1505588728045246,-0.0706054027414146,-0.6054408741617293,-0.0453750722944467
10.0,10.0,29.976957996420253,10,-20,1.2928539570883233,0.1402130488551569,0.09202593346977461,-0.045687408799026705,-0.7367931710077382,-0.0234497477335315,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1477130488551569,0.1495759334697746,1.2800039570883233,-0.0626874087990267,-0.7163431710077383,-0.0436497477335314
12.0,10.0,30.00146110892957,10,-20,1.325697172357566,0.1773019663520825,0.07305088158643411,-0.0355716961688746,-0.8093536563957615,-0.0202552454670494,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1844019663520825,0.1306008815864341,1.3396471723575658,-0.0519716961688745,-0.7870036563957615,-0.0408552454670493
0.005,10.0,29.97615479317494,10,-20,0.3429120030672864,0.07050798539947199,0.12206266718474469,-0.0639214028681417,-0.3168601343729867,-0.020236006936559997,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.076507985399472,0.1847126671847447,0.3561620030672863,-0.0829214028681417,-0.2993101343729867,-0.0402360069365599
0.002,-10.0,39.99746083611459,10,-20,0.3394871872062855,0.0668500999542822,-0.29419012391767296,0.0946241946548215,-0.25522395052722696,0.0850343584020075,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0947500999542821,-0.304540123917673,0.3567371872062854,0.1006241946548215,-0.2952739505272269,0.0926343584020075
2.493,-10.0,39.988387756218174,10,-20,0.6162577543720473,0.0720205524034011,-0.2812057331592933,0.0908375840454861,-0.3533204613971089,0.0855989038899309,0.0281499999999999,-0.0110803571428571,0.0130047157622739,0.0060666666666666,-0.0405875,0.00745,True,0.100170552403401,-0.2922860903021504,0.6292624701343212,0.0969042507121527,-0.3939079613971089,0.0930489038899309
5.0,-10.0,39.98380920115597,10,-20,0.8812341685316752,0.0850516231800626,-0.2668441471593371,0.0867935177887951,-0.4491217635851914,0.0842213877813319,0.0278999999999999,-0.0113499999999999,0.00705,0.0059,-0.0383499999999999,0.0074,True,0.1129516231800625,-0.278194147159337,0.8882841685316752,0.0926935177887951,-0.4874717635851913,0.0916213877813319
7.0,-10.0,39.97515907893261,10,-20,1.070237722770665,0.1042655390613032,-0.2667310972074795,0.0852729858673511,-0.5506853981050147,0.0883987356081589,0.0260999999999999,-0.01405,0.00715,0.0071,-0.03575,0.0077,True,0.1303655390613031,-0.2807810972074795,1.077387722770665,0.0923729858673511,-0.5864353981050147,0.0960987356081589
8.0,-10.0,39.986981645201226,10,-20,1.148241824739091,0.11514182801446189,-0.25982901854687923,0.0829766446932485,-0.5969554654571632,0.0873665303543156,0.0244999999999999,-0.01525,0.00775,0.0074,-0.0337499999999999,0.0079,True,0.1396418280144618,-0.2750790185468792,1.155991824739091,0.0903766446932485,-0.6307054654571631,0.0952665303543156
10.0,-10.0,39.98670754990792,10,-20,1.2728842752293708,0.1358263083003874,-0.24093942916436029,0.0749445419163389,-0.6920479455256756,0.08412769786656239,0.0293999999999999,-0.0154499999999999,-0.0088499999999999,0.008,-0.0371499999999999,0.0074,True,0.1652263083003873,-0.2563894291643602,1.264034275229371,0.0829445419163389,-0.7291979455256755,0.0915276978665624
12.0,-10.0,39.98596344347754,10,-20,1.334193985991117,0.1712800959268972,-0.23088515964068448,0.0644778962124491,-0.7633314835052021,0.0807031535116704,0.0289999999999999,-0.0154499999999999,0.01795,0.0086,-0.03525,0.007,True,0.2002800959268971,-0.2463351596406844,1.3521439859911168,0.0730778962124491,-0.7985814835052021,0.0877031535116704
0.005,-10.0,40.001738403262856,10,-20,0.33889197489988243,0.0666686155126975,-0.2940426227203531,0.09461551118439189,-0.25439216944371595,0.08495720596183111,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0945686155126974,-0.3043926227203531,0.3561419748998823,0.1006155111843919,-0.2944421694437159,0.0925572059618311
0.002,-8.0,39.99817708274376,10,-20,0.3309044896956286,0.0669708488778983,-0.1997283469838766,0.0697705090590314,-0.27377765194290365,0.0585786656760794,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0829708488778983,-0.2579783469838765,0.3465544896956286,0.0861705090590314,-0.2825276519429036,0.0808786656760794
2.493,-8.0,39.98736894722032,10,-20,0.6050509891063096,0.0729725208048746,-0.1819732427937765,0.064554255904135,-0.3675687163274392,0.056675183026154,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0892225208048746,-0.2409535999366336,0.6164557048685835,0.0810209225708016,-0.3768562163274391,0.078825183026154
5.0,-8.0,39.977888890555846,10,-20,0.870987961028649,0.0864947837032202,-0.172862772333036,0.061587299810583404,-0.4665123392064731,0.0566510773910906,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.1024947837032202,-0.232112772333036,0.8764379610286489,0.0778872998105834,-0.473562339206473,0.0787510773910905
7.0,-8.0,39.97863391600337,10,-20,1.0646073835513048,0.10476444193956949,-0.1746281627090907,0.060532315197232,-0.5754699252224837,0.060764072898469496,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1189644419395695,-0.2365781627090906,1.0701573835513047,0.078032315197232,-0.5799199252224837,0.0831640728984695
8.0,-8.0,39.984978520223976,10,-20,1.142283874275292,0.11569086961577191,-0.16995948455978283,0.0588704224301867,-0.6211869384178903,0.060313335931775305,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1282908696157719,-0.2331094845597828,1.1484338742752922,0.0766704224301867,-0.6236369384178903,0.0829133359317753
10.0,-8.0,39.98419295289083,10,-20,1.2195324941291465,0.14205743722155822,-0.1448331500285788,0.048580795150202194,-0.7133899850314589,0.0553117059800414,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1595574372215582,-0.2081831500285787,1.2090824941291465,0.0669807951502022,-0.7192399850314588,0.0774117059800413
12.0,-8.0,39.98756126648923,10,-20,1.3174268328103622,0.1744306442859615,-0.1392427291063193,0.042966090754781,-0.7962106732154124,0.05353367903269721,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1915306442859615,-0.2025927291063192,1.3337768328103623,0.061966090754781,-0.8001606732154124,0.0752336790326972
0.005,-8.0,40.00424284831501,10,-20,0.3304197722877693,0.066918553727059,-0.19986965034420429,0.069853856015286,-0.2733362873112939,0.058616388551569004,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.082918553727059,-0.2581196503442042,0.3460697722877693,0.086253856015286,-0.2820862873112938,0.080916388551569
0.002,-4.0,40.00165546506465,10,-20,0.30335263776078886,0.06227244811930299,-0.1146985244829775,0.0326973760063635,-0.2620595325438494,0.0359250987812659,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.070572448119303,-0.1415485244829775,0.3193026377607889,0.0406973760063635,-0.2668095325438493,0.0499250987812659
2.493,-4.0,39.98500459771396,10,-20,0.5795429951651615,0.0693674147405958,-0.10462086104413619,0.0307361447846163,-0.3474565433318529,0.034343453537336,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0779174147405958,-0.1322012181869933,0.5912477109274354,0.0388028114512829,-0.3527440433318528,0.048193453537336
5.0,-4.0,39.98398420807013,10,-20,0.8502483874261069,0.0829695102565244,-0.1015691352326505,0.0308029362924835,-0.4564061073351333,0.034644013353056204,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0912695102565244,-0.1294191352326505,0.8559983874261069,0.0387029362924834,-0.4594561073351332,0.0484440133530562
7.0,-4.0,39.971564900719855,10,-20,1.0382120904967236,0.10002995212687499,-0.0999827122709504,0.030009066788075797,-0.5596175420975896,0.035989354169636195,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.106529952126875,-0.1305327122709504,1.0440620904967235,0.0391090667880758,-0.5600675420975896,0.0500893541696362
8.0,-4.0,39.9872782331778,10,-20,1.0976190184824592,0.1123101464319977,-0.0930326143885148,0.0276044854316381,-0.6052790969943626,0.0345683424119903,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.1172101464319977,-0.1247826143885148,1.1040690184824593,0.0370044854316381,-0.6037290969943625,0.0488683424119903
10.0,-4.0,39.97787392441918,10,-20,1.2000665212941104,0.13580779929884182,-0.0862570414020197,0.023668738973148196,-0.6963975298207704,0.0333489610824372,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1456077992988417,-0.1182070414020197,1.1899165212941103,0.0336687389731482,-0.6982475298207703,0.0471489610824372
12.0,-4.0,39.986530451222414,10,-20,1.2674900943040863,0.16884823850281241,-0.0793089845469673,0.019989597302853303,-0.8054746826836127,0.0318804914674091,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1782482385028124,-0.1112589845469673,1.2841400943040862,0.0305895973028533,-0.8054246826836127,0.045280491467409
0.005,-4.0,40.00067130178336,10,-20,0.3026357350927449,0.06228282770789109,-0.11452054871209279,0.0326391691224625,-0.26174633066515246,0.0358833393574792,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0705828277078911,-0.1413705487120928,0.3185857350927449,0.0406391691224625,-0.2664963306651524,0.0498833393574792
0.002,-0.005,39.99995779024396,10,-20,0.29615422415958637,0.0535815725478759,-0.044377909035073,0.0054321380756989,-0.2483426153610164,0.0179892301095426,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0613815725478759,-0.045127909035073,0.3132042241595864,0.0049321380756989,-0.2546926153610164,0.0214892301095426
2.493,-0.005,39.99074762768735,10,-20,0.5737786264078895,0.061759100488422605,-0.0431745746485784,0.006395356686023,-0.33768604953967063,0.0176441338477955,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0698091004884226,-0.0446549317914355,0.5865833421701634,0.0059620233526897,-0.3445735495396705,0.0209941338477955
5.0,-0.005,39.98094986327136,10,-20,0.8413178965208099,0.0758698347735285,-0.043015082800727,0.0073921517895428,-0.4367407085587666,0.0176795420268967,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0836698347735285,-0.044765082800727,0.8481678965208098,0.0067921517895428,-0.4413907085587666,0.0209795420268967
7.0,-0.005,39.98000900296898,10,-20,1.0194581935786358,0.0931557949991526,-0.0406555199314414,0.0064738180468167,-0.5179461379692477,0.0176012862732898,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.0991557949991526,-0.0451055199314414,1.0264081935786358,0.0070738180468167,-0.5199961379692476,0.0212012862732898
8.0,-0.005,39.98377231576391,10,-20,1.0881849231640839,0.1054472975484189,-0.038053428574015995,0.0053461813838764005,-0.5737873529714613,0.0176389688046057,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.1098472975484188,-0.043703428574016,1.0957349231640838,0.0062461813838764,-0.5738373529714613,0.0214389688046057
10.0,-0.005,39.98028431912272,10,-20,1.19945128884288,0.1280928778955062,-0.0397599020955104,0.0054210639467853,-0.6895474514640719,0.0180453694227967,0.0093,-0.00585,-0.00905,0.0015,-0.00345,0.0033,True,0.1373928778955062,-0.0456099020955104,1.19040128884288,0.0069210639467853,-0.6929974514640719,0.0213453694227967
12.0,-0.005,39.97906812126166,10,-20,1.2705395327478812,0.16408758730377862,-0.036903885245462696,0.004569678382699199,-0.7883679691695902,0.017493526981785,0.0089,-0.00585,0.01775,0.0021,-0.0015499999999999,0.0028999999999999,True,0.1729875873037786,-0.0427538852454627,1.2882895327478812,0.0066696783826992,-0.7899179691695901,0.0203935269817849
0.005,-0.005,40.00003757177536,10,-20,0.2949429241500139,0.054186675302198596,-0.0466577321254341,0.0061088218189889,-0.2483900790684835,0.0181624479596534,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0619866753021986,-0.0474077321254341,0.3119929241500139,0.0056088218189889,-0.2547400790684835,0.0216624479596534
0.002,4.0,40.00025579922758,10,-20,0.3037549616187114,0.0563501874211005,0.0303974392593222,-0.0211495279380549,-0.2629733342711177,0.0021989569582213002,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0635501874211005,0.0372474392593222,0.3170049616187114,-0.0273495279380549,-0.2664233342711177,-0.0048010430417787
2.493,4.0,39.99244991682377,10,-20,0.5808855242037999,0.0640271872970508,0.0283000015565124,-0.0187127111541918,-0.3504014861860002,0.0019110355594768001,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0714771872970508,0.0344196444136552,0.5898902399660738,-0.0248460444875251,-0.3543889861860002,-0.0052389644405232
5.0,4.0,39.98256857479492,10,-20,0.8457818418964248,0.0781200104212217,0.029309377058566698,-0.0178698393515895,-0.4395140812998477,0.0004879886214360996,0.0072,0.00585,0.00305,-0.0063,-0.0017499999999999,-0.0072,True,0.0853200104212217,0.0351593770585667,0.8488318418964248,-0.0241698393515895,-0.4412640812998476,-0.0067120113785639
7.0,4.0,39.97127839771755,10,-20,1.0326803169456842,0.09577036452617199,0.0333719432794443,-0.018854884207682998,-0.5331556808454486,-0.0010038179526473002,0.0054,0.00315,0.00315,-0.0051,0.00085,-0.0069,True,0.101170364526172,0.0365219432794443,1.0358303169456842,-0.023954884207683,-0.5323056808454486,-0.0079038179526473
8.0,4.0,39.98218319472544,10,-20,1.1088491125930742,0.1076261952140014,0.0339589309200117,-0.0187229485934997,-0.589656523079047,-0.0014016377475499992,0.0037999999999999,0.00195,0.00375,-0.0048,0.0028499999999999,-0.0067,True,0.1114261952140013,0.0359089309200117,1.112599112593074,-0.0235229485934997,-0.5868065230790471,-0.00810163774755
10.0,4.0,39.98602770605743,10,-20,1.225861905864663,0.12987224653357332,0.0261469728114603,-0.0158746347547675,-0.6994638520139904,0.00038065118212489944,0.0087,0.00175,-0.01285,-0.0042,-0.00055,-0.0072,True,0.1385722465335733,0.0278969728114603,1.213011905864663,-0.0200746347547675,-0.7000138520139905,-0.0068193488178751
12.0,4.0,39.99206375543934,10,-20,1.2919331443340434,0.1662826219054352,0.023965495238119,-0.0127186387288514,-0.7863893988995093,0.0010039777035208003,0.0083,0.00175,0.01395,-0.0036,0.0013499999999999,-0.0076,True,0.1745826219054352,0.025715495238119,1.3058831443340433,-0.0163186387288514,-0.7850393988995095,-0.0065960222964792
0.005,4.0,40.00260752279762,10,-20,0.30359870624472474,0.056358940002338806,0.030141735625676798,-0.0210840448451413,-0.2630943608069913,0.0023029838942897002,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0635589400023388,0.0369917356256768,0.3168487062447247,-0.0272840448451413,-0.2665443608069913,-0.0046970161057103
0.002,8.0,40.00075262240727,10,-20,0.33489055883331076,0.0666886218597287,0.07882819428911031,-0.04560010724721229,-0.3107898825200841,-0.0095062285832113,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0692886218597287,0.1378781942891103,0.3483405588333108,-0.0655001072472123,-0.2890398825200841,-0.0299062285832112
2.493,8.0,39.98921159720646,10,-20,0.6096741756480285,0.0734159329418692,0.0736532167175166,-0.0415360034498692,-0.4034736451020942,-0.010482953154508402,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0762659329418692,0.1319728595746594,0.6188788914103024,-0.0613693367832025,-0.3822611451020942,-0.0310329531545084
5.0,8.0,39.97320556767288,10,-20,0.8668886851863232,0.08659620635954329,0.06906742107328981,-0.0376356247605744,-0.4780102645736377,-0.011322445843062301,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0891962063595433,0.1271174210732898,0.8701386851863231,-0.0576356247605744,-0.4545602645736377,-0.0319224458430623
