V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
39.5,-10.0,20,0,True,0.0545992754815927,0.06179278910468018,0.8416360713160143
39.5,-8.0,-10,-20,True,0.05988937000235829,0.05497697674865114,0.8773241697395702
39.5,-8.0,-10,-10,True,0.0458797742275014,0.06102452199499547,0.8624877295289322
39.5,-8.0,-10,0,True,0.04074259123669431,0.06066297499629854,0.874820782469368
39.5,-8.0,-10,10,True,0.04164381241770411,0.05837506392353339,0.865602840648521
39.5,-8.0,-10,20,True,0.04161379377861601,0.061107877472490024,0.8677825510028359
39.5,-8.0,0,-20,True,0.05028017695364974,0.057834373495856496,0.8939255219200193
39.5,-8.0,0,-10,True,0.044725191086492866,0.05933780617452781,0.882220304661867
39.5,-8.0,0,0,True,0.039390312987287374,0.05988341654806271,0.8840589319836919
39.5,-8.0,0,10,True,0.037307284527553386,0.06039801652484372,0.8873252972335245
39.5,-8.0,0,20,True,0.04005501612443321,0.05978777862655403,0.8877876862465761
39.5,-8.0,10,-20,True,0.052059441242073,0.05906217434457887,0.9024386527874229
39.5,-8.0,10,-10,True,0.04373687835613429,0.060471426923960445,0.8927297065382597
39.5,-8.0,10,0,True,0.03981911202216943,0.06096769682317132,0.8955958288339474
39.5,-8.0,10,10,True,0.036795338095201316,0.06107555721659654,0.9002757905065446
39.5,-8.0,10,20,True,0.03772611580916508,0.0610705814467989,0.8988330395132953
39.5,-5.0,-20,0,True,0.056653299065498236,0.06692867728160906,0.8373101098461877
39.5,-5.0,-15,0,True,0.049652443529436686,0.06849017196308514,0.8537653591566552
39.5,-5.0,-10,0,True,0.045457210063530144,0.06924182341720002,0.8698668578896732
39.5,-5.0,-5,0,True,0.042573333061613206,0.06965788691203285,0.8734991942629384
39.5,-5.0,0,0,True,0.040749612172207815,0.07029685659544298,0.8776503522115366
39.5,-5.0,5,0,True,0.038617476509276404,0.07085472623679558,0.8838534850051897
39.5,-5.0,10,0,True,0.04045333645530568,0.0700221883356703,0.8920353189149474
39.5,-5.0,15,0,True,0.04200186369867,0.07062994827840532,0.8944347388533799
39.5,-5.0,20,0,True,0.04593321586279163,0.07081650776586426,0.8861115208153458
39.5,-4.0,-10,-20,True,0.05644768573319227,0.05760936225459447,0.8674660358235986
39.5,-4.0,-10,-10,True,0.04824961043097707,0.05862410530710847,0.865197802434486
39.5,-4.0,-10,0,True,0.04427826080155271,0.05960589185353407,0.8710518980479987
39.5,-4.0,-10,10,True,0.04407181412635081,0.059753701308648995,0.8737930574154732
39.5,-4.0,-10,20,True,0.04617370835925035,0.06239542810462553,0.8689638136804961
39.5,-4.0,0,-20,True,0.04647491626846803,0.06065546296999256,0.8899836873281554
39.5,-4.0,0,-10,True,0.043384734742266784,0.06099645653157817,0.8876014067707465
39.5,-4.0,0,0,True,0.03983680442815371,0.0615314439841012,0.8919380238149928
39.5,-4.0,0,10,True,0.04052986073383342,0.06134882628942227,0.8914551767628947
39.5,-4.0,0,20,True,0.04454821468640711,0.06092796579597005,0.8927871099042664
39.5,-4.0,10,-20,True,0.04884607363829446,0.061356095610257004,0.900567579575089
39.5,-4.0,10,-10,True,0.042494075786818894,0.06213448884349,0.9045117268989676
39.5,-4.0,10,0,True,0.04037600350475772,0.06288275955341438,0.906686863429599
39.5,-4.0,10,10,True,0.039556146591932066,0.06257603070119656,0.90620328491057
39.5,-4.0,10,20,True,0.042242363676118236,0.0625164507215339,0.9089499717610632
39.5,0.0,-20,0,True,0.05012596026160579,0.07157056540606688,0.8337281447824509
39.5,0.0,-15,0,True,0.04382537518055014,0.07242344522769785,0.8541323215861248
39.5,0.0,-10,-20,True,0.048440466225112215,0.060098246967335144,0.8772860747230674
39.5,0.0,-10,-10,True,0.03849696875703754,0.06396216021927131,0.8716417947573307
39.5,0.0,-10,0,True,0.038538555091855234,0.07020787299105778,0.8502345832899494
