V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
20,-2.5,-1.0,False,extrap_alpha,0.057441172453147116,0.034460583627338656,0.004217341073222013,-0.003603000854705028,-0.17040547642919687,-0.003404459486885788
20,-2.5,0.0,False,extrap_alpha,0.059278602826349114,0.03604739934672242,0.012854714809594978,-0.006940179473857469,-0.17068936562346487,-0.003858842486804312
20,-2.5,1.0,False,extrap_alpha,0.06128597977729011,0.03475850852969695,0.02513257345753228,-0.010050575273605034,-0.17056952976247752,-0.0041080468490578646
20,-2.5,2.0,False,extrap_alpha,0.06070582053566023,0.03607925236529441,0.03986020854022665,-0.016101572355906597,-0.16990554816158526,-0.00460573560238745
20,-2.5,3.0,False,extrap_alpha,0.05967461596322382,0.03587695010909561,0.04806839574578148,-0.02005113642111853,-0.16785247023007693,-0.004871502924041805
20,-2.5,4.0,False,extrap_alpha,0.06305832173941686,0.037552322729848424,0.05075207093102792,-0.02601741415237359,-0.16830224289761483,-0.005741436835903834
20,-2.5,5.0,False,extrap_alpha,0.0657384725963491,0.04670301001363028,-0.00040724737820611683,-9.39447301374505e-05,-0.20014462483077541,0.010629431845738297
20,-2.5,6.0,False,extrap_alpha,0.074541034149713,0.052857290160153045,-0.020712116126982587,0.0067688861457000805,-0.21727748001665179,0.018394450583708533
20,-2.5,7.0,False,extrap_alpha,0.07952089850218835,0.05644472151641192,-0.029469063577637223,0.007926236960375543,-0.22507614764276057,0.022521799751840474
20,-2.5,8.0,False,extrap_alpha,0.08117086198702217,0.05860860831199573,-0.03042640524864855,0.005159161095707425,-0.23175532151824796,0.024526655708718172
20,-2.5,9.0,False,extrap_alpha,0.08359643056009364,0.06023655561283132,-0.024359845548307876,0.00040177906856959564,-0.23579056896371742,0.024841791818686555
20,-2.5,10.0,False,extrap_alpha,0.08820218579959355,0.06119133077886604,-0.008093524491113266,-0.00663962486741835,-0.2335242818413692,0.022294474624971194
20,-2.0,-10.0,False,extrap_alpha,0.12338540420257796,0.04036311060173111,-0.023761965591035498,0.005492574654766726,-0.1761075199390049,-0.014229471725236722
20,-2.0,-9.0,False,extrap_alpha,0.12373221144466148,0.04757412318203162,0.041297538363924996,-0.011509784643537187,-0.205873579496957,-0.030331692815730112
20,-2.0,-8.0,False,extrap_alpha,0.12375151103979828,0.046817792814908846,0.04792256353430505,-0.015147451886157542,-0.20020486507596577,-0.030224433948363254
